Sr No.,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID,Season,Episode,StartTime,EndTime,valence,arousal,Scene_ID,Influence_0,Influence_1,ElapsedTime_0,ElapsedTime_1,Sequence_Length
2430,...and live forever as a machine!,Janine,joy,positive,239,2,6,7,"00:21:21,780","00:21:24,198",1,1,63,0.0,0.0,1.0,1.0,1
2433,"Yeah, I gotta go.",Janine,fear,negative,239,5,6,7,"00:21:37,546","00:21:39,297",0,1,63,0.0,0.6518771331058021,1.0,0.0,1
2481,"Oh good, youre here. Yeah, and I was worried that it was going to be uncomfortable.",Mona,sadness,negative,246,1,8,8,"00:17:21,582","00:17:26,377",0,0,64,0.0,0.0,1.0,1.0,1
2547,You're making a big mistake here.,Dr. Baldhara,disgust,negative,252,18,1,21,"00:15:19,752","00:15:22,879",0,1,65,0.0,0.0,1.0,1.0,1
2555,I don't allow porn at home so    this is like a vacation for him.,Janice,joy,positive,253,5,9,21,"00:17:46,398","00:17:50,777",1,1,66,0.0,0.0,1.0,1.0,1
2559,"That's not the hard part honey! The hard part is what comes    next, I mean aren't you worried about the results?",Janice,fear,negative,253,9,9,21,"00:17:59,620","00:18:04,165",0,1,66,0.0,0.6518771331058021,1.0,0.0,1
2577,I wasn't thinking. I was too busy fallin'...,Young Ethan,joy,positive,255,5,1,22,"00:12:56,442","00:12:59,527",1,1,67,0.0,0.0,1.0,1.0,1
2579,...in love with you.,Young Ethan,joy,positive,255,7,1,22,"0:13:00,747","0:13:01,829",1,1,67,0.0,0.6518771331058021,1.0,0.0,2
2581,Sorry.,Young Ethan,sadness,negative,255,9,1,22,"00:13:04,950","00:13:06,951",0,0,67,0.0,0.6518771331058021,1.0,0.0,1
2619,"Well, it was quite large. I-I-I-I-I had to throw most of it away.",Dr. Leedbetter,fear,negative,259,0,5,9,"00:13:22,676","00:13:26,095",0,1,68,0.0,0.0,1.0,1.0,1
2638,"Ohh, so cute.",Phoebe Sr.,joy,positive,261,3,4,1,"00:19:12,276","00:19:14,318",1,1,69,0.0,0.0,1.0,1.0,1
2640,I know. Im mad at me too.,Phoebe Sr.,anger,negative,261,5,4,1,"00:19:20,242","00:19:24,579",0,1,69,0.0,0.6518771331058021,1.0,0.0,1
2648,"All right. Well, there you go.  Stop it, stop it, stop it.",Janice,anger,negative,262,4,1,5,"0:15:42,448","0:15:42,793",0,1,70,0.0,0.0,1.0,1.0,1
2681,Oh. Oh I just cannot believe Clark stood me up!,Janice,anger,negative,265,0,7,7,"00:11:43,703","00:11:47,372",0,1,71,0.0,0.0,1.0,1.0,1
2683,"Oh, what are you, stupid? Its been three hours.",Janice,anger,negative,265,2,7,7,"00:11:49,291","00:11:55,338",0,1,71,0.6890243902439024,0.0,0.0,1.0,2
2685,"I should just go on to happier things, okay? Umm, why dont you tell about your lovely wedding?",Janice,sadness,negative,265,4,7,7,"00:11:56,298","00:12:02,679",0,0,71,0.6890243902439024,0.0,0.0,1.0,3
2697,"Ohh, Joey has the nicest friends!",Katie,joy,positive,271,1,5,15,"00:15:06,322","00:15:08,656",1,1,72,0.0,0.0,1.0,1.0,1
2699,You're so sweet!,Katie,joy,positive,271,3,5,15,"0:15:13,871","0:15:14,343",1,1,72,0.0,0.6518771331058021,1.0,0.0,2
2705,"You'd better do something, or I'm gonna walk out that door right now! Well? Are you gonna?",Katie,anger,negative,271,9,5,15,"00:15:36,769","00:15:43,483",0,1,72,0.0,0.6518771331058021,1.0,0.0,1
2710,No!,Hitchhiker,anger,negative,272,3,6,1,"00:14:43,132","00:14:45,592",0,1,73,0.0,0.0,1.0,1.0,1
2891,"Its just that I uh, have been working for ten years now at this meaningless, dead-end job and nobody here even knows I exist!",Earl,sadness,negative,289,4,7,13,"00:09:50,006","00:09:55,218",0,0,74,0.0,0.0,1.0,1.0,1
2893,I-Im sorry?,Earl,sadness,negative,290,0,6,7,"00:10:02,476","00:10:04,603",0,0,75,0.0,0.0,1.0,1.0,1
2895,Oh yeah?,Earl,sadness,negative,291,1,6,1,"00:10:10,693","00:10:14,154",0,0,76,0.0,0.0,1.0,1.0,1
2897,Ive been talking to you for five minutes now about killing myself and no ones even looked up from their desk.,Earl,sadness,negative,292,1,7,13,"00:10:14,905","00:10:22,579",0,0,77,0.0,0.0,1.0,1.0,1
2900,"Uh, Im gonna kill myself!",Earl,sadness,negative,292,4,7,13,"00:10:24,749","00:10:26,875",0,0,77,0.6890243902439024,0.0,0.0,1.0,2
2921,Why are you yelling?,Paul,joy,positive,294,0,6,22,"0:12:39,216","0:12:40,259",1,1,78,0.0,0.0,1.0,1.0,1
2992,"Oh, boy, do they suck.",Lydia,anger,negative,300,3,1,23,"0:03:44,474","0:03:46,566",0,1,79,0.0,0.0,1.0,1.0,1
2994,"Look, look at your man, Ewing. Nice shot. You know what, he couldn't hit water if he was standing on a boat.",Lydia,disgust,negative,300,5,1,23,"00:03:50,480","00:03:56,443",0,1,79,0.6890243902439024,0.0,0.0,1.0,2
2998,"Oh, shut up. You know, it's a rebuilding year. You... waah!",Lydia,anger,negative,300,9,1,23,"00:04:08,081","00:04:11,875",0,1,79,0.6890243902439024,0.0,0.0,1.0,3
3005,"Sweetheart, just gimme- gimme another chance, okay, we'll start all over again. We'll go back to Aruba.",Barry,fear,negative,301,0,1,20,"00:19:25,164","00:19:32,128",0,1,80,0.0,0.0,1.0,1.0,1
3006,"Dr. Farber, we've got a bit of an emergency here...Jason Costalano is choking on his retainer.",Bernice,fear,negative,301,1,1,20,"00:19:35,465","00:19:41,220",0,1,80,0.6890243902439024,0.0,0.0,1.0,2
3007,Oh God...,Barry,fear,negative,301,2,1,20,"00:19:41,388","00:19:43,141",0,1,80,0.6890243902439024,0.0,0.0,1.0,3
3009,"Look, please, please don't go anywhere, okay?",Barry,fear,negative,301,4,1,20,"00:19:44,433","00:19:46,726",0,1,80,0.6890243902439024,0.0,0.0,1.0,4
3016,Yeah... I'm pretty sure I'm still gonna marry him.,Mindy,joy,positive,301,11,1,20,"00:20:03,744","00:20:07,622",1,1,80,0.6890243902439024,0.0,0.0,1.0,1
3020,I hope you can find some way to be happy for me. And I hope you'll still be my maid of honor...?,Mindy,fear,negative,301,15,1,20,"00:20:36,360","00:20:42,365",0,1,80,0.0,0.23818587555788925,1.0,0.6346153846153846,1
3059,"Great. Ill ah, see ya then.",Chloe,joy,positive,305,13,3,15,"00:03:26,164","00:03:28,457",1,1,81,0.0,0.0,1.0,1.0,1
3064,"Oh God, Ross I am so sorry.",Carol,joy,positive,306,3,3,17,"00:13:01,238","00:13:03,782",1,1,82,0.0,0.0,1.0,1.0,1
3068,"Oh, great! Me too.",Carol,joy,positive,306,6,3,17,"00:13:13,751","00:13:14,751",1,1,82,0.0,0.6518771331058021,1.0,0.0,2
3161,Yay!!,All,joy,positive,315,6,4,9,"00:02:04,124","00:02:05,290",1,1,83,0.0,0.0,1.0,1.0,1
3172,"Hey! Hey! Hey! This is 92.3, WXRK, K-Rock for our $1,000 daily challenge.",Voice,joy,positive,316,6,4,8,"00:00:27,277","00:00:34,283",1,1,84,0.0,0.0,1.0,1.0,1
3202,"And I feel like Ive conquered the business world, and I feel like Ive conquered the intellectual world, and now I-I have the most beautiful woman in the world.",Pete,anger,negative,319,6,3,23,"00:17:59,661","00:18:10,630",0,1,85,0.0,0.0,1.0,1.0,1
3204,Theres one thing missing.,Pete,sadness,negative,319,8,3,23,"00:18:14,676","00:18:16,385",0,0,85,0.6890243902439024,0.0,0.0,1.0,2
3210,"I want to become the Ultimate Fighting Champion! Its the most intense physical competition in the world, its banned in 49 states!",Pete,joy,positive,319,14,3,23,"00:18:39,034","00:18:45,957",1,1,85,0.6890243902439024,0.0,0.0,1.0,1
3215,"Monica, I want you there in the front row when I win.",Pete,joy,positive,319,19,3,23,"00:19:02,307","00:19:05,810",1,1,85,0.0,0.3395193401592719,1.0,0.4791666666666667,2
3216,I want you close enough to smell the blood.,Pete,joy,positive,319,20,3,23,"00:19:05,978","00:19:08,479",1,1,85,0.0,0.613531419393696,1.0,0.058823529411764705,3
3240,Welcome back!,Eric,joy,positive,321,1,8,7,"0:16:34,301","0:16:36,092",1,1,86,0.0,0.0,1.0,1.0,1
3246,Our sex.,Eric,joy,positive,321,7,8,7,"0:16:46,339","0:16:47,400",1,1,86,0.0,0.6518771331058021,1.0,0.0,2
3250,Oh no! Oh no! Oh no! Oh no! No! No! No!,Eric,disgust,negative,321,11,8,7,"0:16:59,226","0:17:00,332",0,1,86,0.0,0.6518771331058021,1.0,0.0,1
3281,"All right, Im leaving!",Jill,anger,negative,328,0,6,14,"00:21:20,279","00:21:22,989",0,1,87,0.0,0.0,1.0,1.0,1
3282,Because Im not going to spend one more day with someone whose out to sabotage my every move.,Jill,anger,negative,328,1,6,14,"00:21:20,279","00:21:25,658",0,1,87,0.6890243902439024,0.0,0.0,1.0,2
3283,Thats you Rachel!,Jill,anger,negative,328,2,6,14,"00:21:25,867","00:21:27,076",0,1,87,0.6890243902439024,0.0,0.0,1.0,3
3285,"And you! I throw myself at you and you say no, how gay are you?",Jill,anger,negative,328,4,6,14,"00:21:29,955","00:21:34,458",0,1,87,0.6890243902439024,0.0,0.0,1.0,4
3287,"Okay, see ya!",Jill,joy,positive,328,6,6,14,"0:21:42,217","0:21:42,968",1,1,87,0.6890243902439024,0.0,0.0,1.0,1
3304,"Oh great!  Wow! Yeah, its comfortable.",Joshua,joy,positive,330,2,4,14,"0:04:31,855","0:04:31,993",1,1,88,0.0,0.0,1.0,1.0,1
3317,Get out!,Gunther,joy,positive,331,9,5,2,"00:08:18,664","00:08:19,706",1,1,89,0.0,0.0,1.0,1.0,1
3323,That is so sweet!,Mona,joy,positive,332,5,8,1,"0:21:51,898","0:21:53,282",1,1,90,0.0,0.0,1.0,1.0,1
3325,"No, I mean it. There are so few genuinely nice guys out there.",Mona,anger,negative,332,7,8,1,"00:21:53,395","00:21:57,732",0,1,90,0.0,0.6518771331058021,1.0,0.0,1
3355,I must say it's nice to see you back on your feet.,Dr. Ledbetter,joy,positive,335,1,5,14,"00:21:35,836","00:21:37,962",1,1,91,0.0,0.0,1.0,1.0,1
3492,So we never got to hear about your wedding!,Man,joy,positive,348,2,8,18,"00:08:56,273","00:09:00,152",1,1,92,0.0,0.0,1.0,1.0,1
3516,So? Come on! Explain yourself Geller! First you get my Rachel pregnant!,Dr. Green,anger,negative,351,0,8,8,"00:11:31,982","00:11:38,863",0,1,93,0.0,0.0,1.0,1.0,1
3519,You did!,Dr. Green,anger,negative,351,3,8,8,"0:11:39,797","0:11:40,204",0,1,93,0.6890243902439024,0.0,0.0,1.0,2
3521,Oh? Really? Thats what my daughter means to you? Nothing?,Dr. Green,anger,negative,351,5,8,8,"00:11:46,706","00:11:50,583",0,1,93,0.6890243902439024,0.0,0.0,1.0,3
3525,Oh really? Thats how treat a friend? You get her in trouble and then refuse to marry her?,Dr. Green,anger,negative,351,9,8,8,"00:12:02,221","00:12:04,389",0,1,93,0.6890243902439024,0.0,0.0,1.0,4
3527,Wh,Mona,joy,positive,351,11,8,8,"0:12:06,480","0:12:06,732",1,1,93,0.6890243902439024,0.0,0.0,1.0,1
3529,Well why not? So you can spend your time with this tramp?!,Dr. Green,anger,negative,351,13,8,8,"0:12:10,563","0:12:13,405",0,1,93,0.0,0.32593856655290104,1.0,0.5,1
3614,It was dreadful. I felt terrible about how I acted when you said those wonderful things.,Emily,sadness,negative,359,3,4,17,"00:14:38,711","00:14:44,632",0,0,94,0.0,0.0,1.0,1.0,1
3616,"Ross umm, theres something that Ive got to tell you, theres-theres someone else.",Emily,joy,positive,359,5,4,17,"00:14:51,307","00:14:59,063",1,1,94,0.6890243902439024,0.0,0.0,1.0,1
3658,No no no! Federal regulations!,Flight Attendant,anger,negative,365,6,1,24,"00:12:14,692","00:12:16,651",0,1,95,0.0,0.0,1.0,1.0,1
3666,There's no Rachel!,Man,anger,negative,365,14,1,24,"00:12:45,264","00:12:46,765",0,1,95,0.6890243902439024,0.0,0.0,1.0,2
3674,"Ow. Um, it's just my lens. It's just my lens. I'll be right back.",Janice,sadness,negative,366,6,1,5,"00:19:34,840","00:19:39,135",0,0,96,0.0,0.0,1.0,1.0,1
3724,"Aaaah, what's wrong, c'mon.",Roger,joy,positive,372,2,1,13,"00:19:09,731","00:19:12,150",1,1,97,0.0,0.0,1.0,1.0,1
3756,Were here to celebrate our love together.,Woman,anger,negative,374,12,8,3,"0:15:55,245","0:15:57,177",0,1,98,0.0,0.0,1.0,1.0,1
3757,We dont have to get free stuff.,Woman,anger,negative,374,13,8,3,"0:15:57,177","0:15:59,641",0,1,98,0.6890243902439024,0.0,0.0,1.0,2
3758,We just want to be together.,Woman,joy,positive,374,14,8,3,"00:15:59,792","00:16:02,043",1,1,98,0.6890243902439024,0.0,0.0,1.0,1
3760,Yes!,Mr. Zelner,joy,positive,375,0,5,17,"00:17:52,696","00:17:53,863",1,1,99,0.0,0.0,1.0,1.0,1
3782,"Yep. Yep, thats what I didnt want to know.",Mark,sadness,negative,379,2,3,19,"00:15:02,026","00:15:04,569",0,0,100,0.0,0.0,1.0,1.0,1
3792,Right here!,Mark,anger,negative,380,1,6,10,"00:15:28,594","00:15:29,594",0,1,101,0.0,0.0,1.0,1.0,1
3853,Hey!,All,joy,positive,389,2,4,2,"0:11:59,151","0:12:00,299",1,1,102,0.0,0.0,1.0,1.0,1
3886,"Good luck, babe.",Emily,joy,positive,393,4,4,15,"00:12:41,969","00:12:43,845",1,1,103,0.0,0.0,1.0,1.0,1
3887,Ross! Ross! Come on! Get in here!  Ross! Come on!,Liam,joy,positive,393,5,4,15,"00:12:44,013","00:12:46,389",1,1,103,0.0,0.6518771331058021,1.0,0.0,2
3888,"Ross, come on! Get in the bloody scrum! Ross, get in!",Liam,anger,negative,393,6,4,15,"00:12:44,013","00:12:50,351",0,1,103,0.0,0.6518771331058021,1.0,0.0,1
3982,"Hey, no way, I'm in the shot man.",PBS Volunteer,anger,negative,407,6,5,4,"00:14:16,355","00:14:18,648",0,1,104,0.0,0.0,1.0,1.0,1
4004,"I'm just sayin', if I see one more picture of Ed Begley, Jr. in that",Carl,disgust,negative,410,0,1,24,"00:18:46,917","00:18:52,547",0,1,105,0.0,0.0,1.0,1.0,1
4038,Oh no.,Phoebe and Rachel,disgust,negative,412,10,4,2,"00:04:42,448","00:04:44,199",0,1,106,0.0,0.0,1.0,1.0,1
4090,Cant you figure that out based on my date of birth?,Cliff,anger,negative,418,10,8,23,"0:18:05,239","0:18:07,742",0,1,107,0.0,0.0,1.0,1.0,1
4098,Well uh if you must know Im a widower.,Cliff,sadness,negative,418,18,8,23,"00:18:32,015","00:18:35,269",0,0,107,0.6890243902439024,0.0,0.0,1.0,2
4193,"Hi, Joey. Well well, look what you brought. Very nice.",Lorraine,joy,positive,429,4,1,14,"00:03:33,713","00:03:41,511",1,1,108,0.0,0.0,1.0,1.0,1
4210,Pheebs! Hey Pheebs!,All,joy,positive,431,0,5,2,"00:14:17,189","00:14:18,898",1,1,109,0.0,0.0,1.0,1.0,1
4256,Congratulations you two!,an,joy,positive,435,6,8,18,"0:05:29,567","0:05:31,789",1,1,110,0.0,0.0,1.0,1.0,1
4258,"And also, congratulations on your wedding.",an,joy,positive,435,8,8,18,"00:05:34,155","00:05:36,574",1,1,110,0.0,0.6518771331058021,1.0,0.0,2
4280,"Yeah, but I didnt get to see it.",Richards Date,sadness,negative,438,10,3,13,"00:19:09,648","00:19:11,065",0,0,111,0.0,0.0,1.0,1.0,1
4304,Eww!,Rachel and Phoebe,disgust,negative,440,11,1,14,"0:13:35,981","0:13:37,458",0,1,112,0.0,0.0,1.0,1.0,1
4308,I am so sorry I spilled wine all over your shirt.,Mona,sadness,negative,441,1,8,17,"00:11:10,086","00:11:13,505",0,0,113,0.0,0.0,1.0,1.0,1
4310,"No, its still wet.",Mona,joy,positive,441,3,8,17,"0:11:15,345","0:11:16,682",1,1,113,0.6890243902439024,0.0,0.0,1.0,1
4315,"Oh umm, I-I dont know if I want to wear a womans shirt.",Mona's Date,sadness,negative,441,7,8,17,"00:11:26,977","00:11:28,853",0,0,113,0.0,0.20371160409556316,1.0,0.6875,1
4348,What is it sweetie?,Dr. Green,joy,positive,445,8,8,8,"00:08:33,846","00:08:37,724",1,1,114,0.0,0.0,1.0,1.0,1
4354,Stay calm?!!,Dr. Green,anger,negative,445,13,8,8,"0:08:46,331","0:08:46,537",0,1,114,0.0,0.6518771331058021,1.0,0.0,1
4355,How do you expect me to stay calm?!,Dr. Green,anger,negative,445,14,8,8,"00:08:46,651","00:08:48,777",0,1,114,0.6890243902439024,0.0,0.0,1.0,2
4356,This is unacceptable Rachel!,Dr. Green,anger,negative,445,15,8,8,"0:08:48,945","0:08:50,697",0,1,114,0.5971544715447155,0.0,0.13333333333333333,1.0,3
4357,And I wanna know why?!!,Dr. Green,anger,negative,445,16,8,8,"0:08:50,697","0:08:52,914",0,1,114,0.6079626972740315,0.0,0.11764705882352941,1.0,4
4358,Is it because that punk Ross wont marry you?!,Dr. Green,anger,negative,445,17,8,8,"00:08:53,074","00:08:55,450",0,1,114,0.585670731707317,0.0,0.15,1.0,5
4359,Thats it!,Dr. Green,anger,negative,445,18,8,8,"0:08:55,618","0:08:56,286",0,1,114,0.6263858093126385,0.0,0.09090909090909091,1.0,6
4360,Is that it?,Dr. Green,anger,negative,445,19,8,8,"0:08:56,286","0:08:58,975",0,1,114,0.6590668080593849,0.0,0.043478260869565216,1.0,7
4406,"Yeah, you still have feelings for me.",Mona,sadness,negative,449,7,8,17,"0:21:03,929","0:21:06,071",0,0,115,0.0,0.0,1.0,1.0,1
4407,"And-and to be honest, I-I still have feelings for you.",Mona,joy,positive,449,8,8,17,"00:21:06,181","00:21:10,268",1,1,115,0.6890243902439024,0.0,0.0,1.0,1
4408,"And I wish that we can work it out Ross, but we cant.",Mona,sadness,negative,449,9,8,17,"00:21:10,435","00:21:12,895",0,0,115,0.0,0.2793759141882009,1.0,0.5714285714285714,1
4409,"Its too complicated with you and Rachel and the baby, I-I just It just wasnt meant to be.",Mona,sadness,negative,449,10,8,17,"00:21:13,063","00:21:20,444",0,0,115,0.3937282229965156,0.0,0.42857142857142855,1.0,2
4411,"Ross, wewe have to be strong. Okay, I-Im gonna go.  Can I? To remember you?",Mona,sadness,negative,449,12,8,17,"00:21:31,623","00:21:39,797",0,0,115,0.1929268292682927,0.0,0.72,1.0,3
4462,"I know, I probably shouldn't even tell you this, but I'm pretty much totally intimidated by you.",Julie,fear,negative,455,5,2,2,"00:20:08,790","00:20:17,632",0,1,116,0.0,0.0,1.0,1.0,1
4466,"Ross is so crazy about you, and I really wanted you to like me, and, it's probably me being totally paranoid, but I kinda got the feeling that maybe you don't.",Julie,anger,negative,455,8,2,2,"00:20:23,347","00:20:31,604",0,1,116,0.6890243902439024,0.0,0.0,1.0,2
4468,Oy.,Julie,joy,positive,455,10,2,2,"00:20:47,996","00:20:50,414",1,1,116,0.6890243902439024,0.0,0.0,1.0,1
4494,"We can, we can go to Aruba!",Barry,joy,positive,457,6,1,20,"00:07:05,508","00:07:07,134",1,1,117,0.0,0.0,1.0,1.0,1
4495,"When I went there on what would have been our honeymoon, it was, uh... it was really nice.",Barry,sadness,negative,457,7,1,20,"00:07:07,969","00:07:14,266",0,0,117,0.0,0.6518771331058021,1.0,0.0,1
4496,You would've liked it.,Barry,sadness,negative,457,8,1,20,"00:07:11,264","00:07:14,266",0,0,117,0.22967479674796748,0.0,0.6666666666666666,1.0,2
4501,"I'm twelve, I'm not stupid.",Bobby,fear,negative,457,13,1,20,"0:07:42,211","0:07:44,949",0,1,117,0.11173368490441661,0.0,0.8378378378378378,1.0,3
4592,Hey! Hey! No rough holding in my ER!,Receptionist,anger,negative,466,13,1,4,"00:21:09,017","00:21:10,977",0,1,118,0.0,0.0,1.0,1.0,1
4604,Try. Theres my little girl.,Mrs. Green,joy,positive,468,6,8,20,"00:04:57,910","00:05:02,457",1,1,119,0.0,0.0,1.0,1.0,1
4609,"Julies cervix is dilated a seven centimeters, thats about four fingers. The doctor let me feel it myself.",Marc,joy,positive,469,1,8,23,"00:06:14,445","00:06:24,205",1,1,120,0.0,0.0,1.0,1.0,1
4716,"Yeah, he-he-he calls me up and asks me if he can edit my new movie.",Dana,anger,negative,479,4,6,18,"00:08:17,330","00:08:21,625",0,1,121,0.0,0.0,1.0,1.0,1
4720,"No, no ""How you doing?"" Man, I mean not even a cup of coffee first!",Dana,disgust,negative,479,8,6,18,"00:08:34,680","00:08:40,393",0,1,121,0.6890243902439024,0.0,0.0,1.0,2
4722,Yeah!,Dana,disgust,negative,479,10,6,18,"0:08:41,743","0:08:42,439",0,1,121,0.6890243902439024,0.0,0.0,1.0,3
4725,"Good! Good, long time no see.",Tag,joy,positive,480,1,8,2,"0:21:21,113","0:21:23,504",1,1,122,0.0,0.0,1.0,1.0,1
4752,We found your fire alarm in the trash chute.,The Fireman,anger,negative,482,2,7,12,"0:18:20,850","0:18:22,910",0,1,123,0.0,0.0,1.0,1.0,1
4756,"The next time you want to dump a fire alarm in a trash chute, dont wrap it in a blanket that says, ""Property of Phoebe Buffay not Monica.""",The Fireman,disgust,negative,482,6,7,12,"00:18:29,483","00:18:32,401",0,1,123,0.6890243902439024,0.0,0.0,1.0,2
4905,Oh yeah! We went to the Knicks game.,Tag,joy,positive,501,2,7,5,"00:11:37,530","00:11:39,197",1,1,124,0.0,0.0,1.0,1.0,1
4907,Then we went to this bar and he hooked us up with all these women!,Tag,joy,positive,501,4,7,5,"00:11:41,283","00:11:44,828",1,1,124,0.0,0.6518771331058021,1.0,0.0,2
5020,COME ON!!!!,Raymond,anger,negative,508,20,5,18,"00:17:35,846","00:17:36,846",0,1,125,0.0,0.0,1.0,1.0,1
5021,Y'know what? We need to move on.,The Casting Director,anger,negative,508,21,5,18,"00:17:39,725","00:17:42,018",0,1,125,0.6890243902439024,0.0,0.0,1.0,2
5043,That's funny. Who are they?,Kristin,joy,positive,510,1,1,14,"00:11:36,153","00:11:56,256",1,1,126,0.0,0.0,1.0,1.0,1
5074,Fine.,Tag,anger,negative,513,4,7,12,"00:13:24,178","00:13:26,054",0,1,127,0.0,0.0,1.0,1.0,1
5110,Happy?! Is that what Im supposed to be Vic? Happy?,Kate,anger,negative,518,0,3,19,"00:19:15,821","00:19:19,866",0,1,128,0.0,0.0,1.0,1.0,1
5117,"You guys make me fly! High! Okay, were gonna pick it up here, tomorrow.",The Director,joy,positive,518,7,3,19,"00:19:47,477","00:19:58,946",1,1,128,0.6890243902439024,0.0,0.0,1.0,1
5190,Shut up!,Monica and Phoebe,anger,negative,525,4,1,4,"00:16:49,133","00:16:50,633",0,1,129,0.0,0.0,1.0,1.0,1
5208,Come on!,Isabella,joy,positive,526,12,3,5,"0:20:52,877","0:20:53,349",1,1,130,0.0,0.0,1.0,1.0,1
5212,Its laminated!,Isabella,anger,negative,526,16,3,5,"00:21:00,342","00:21:02,301",0,1,130,0.0,0.6518771331058021,1.0,0.0,1
5259,"And Im very sorry, but I dont know where your Father is, and thats the truth.",Phoebe Sr,sadness,negative,530,16,3,25,"00:19:49,605","00:19:55,735",0,0,131,0.0,0.0,1.0,1.0,1
5266,"Y'know I wanted to tell you yesterday, but I just, I kinda felt all floopy, and...",Phoebe Sr,sadness,negative,530,23,3,25,"00:20:22,512","00:20:27,642",0,0,131,0.6890243902439024,0.0,0.0,1.0,2
5301,Thats kinda sad.,Tag,sadness,negative,533,2,7,9,"00:16:23,148","00:16:26,401",0,0,132,0.0,0.0,1.0,1.0,1
5303,Got it!,Tag,joy,positive,533,4,7,9,"0:16:34,410","0:16:34,962",1,1,132,0.6890243902439024,0.0,0.0,1.0,1
5314,You are steel!,Hoshi,joy,positive,535,1,3,24,"0:07:01,337","0:07:03,186",1,1,133,0.0,0.0,1.0,1.0,1
5315,"Let me ask you something, how come when I call your computer support line, I have to wait an hour and a half?",Hoshi,anger,negative,535,2,3,24,"00:07:03,840","00:07:09,678",0,1,133,0.0,0.6518771331058021,1.0,0.0,1
5365,Yeah! And maybe someday we could get a place with two bathrooms.,Carol,joy,positive,541,1,6,15,"00:13:54,625","00:13:58,336",1,1,134,0.0,0.0,1.0,1.0,1
5374,Yay!,Ben,joy,positive,541,9,6,15,"0:14:21,485","0:14:22,237",1,1,134,0.0,0.6518771331058021,1.0,0.0,2
5385,I love that idea!,Carol,joy,positive,541,19,6,15,"0:15:08,658","0:15:10,008",1,1,134,0.0,0.6518771331058021,1.0,0.0,3
5436,People! Last time there were some empty yoghurt containers lying around after class. Let's not have that happen again!,Teacher,anger,negative,546,9,1,21,"00:05:42,967","00:05:49,598",0,1,135,0.0,0.0,1.0,1.0,1
5467,Sorry.,Receptionist,sadness,negative,549,7,6,17,"00:07:35,955","00:07:38,248",0,0,136,0.0,0.0,1.0,1.0,1
5469,"We already got the results back on that on, and theyre not good.",Receptionist,joy,positive,549,9,6,17,"00:07:47,592","00:07:51,386",1,1,136,0.6890243902439024,0.0,0.0,1.0,1
5507,"Really, ythink so? I dont..",Director,anger,negative,553,20,6,10,"00:09:36,284","00:09:38,410",0,1,137,0.0,0.0,1.0,1.0,1
5521,Ross! Wait!,Elizabeth,sadness,negative,555,0,6,24,"00:18:58,512","00:19:00,096",0,0,138,0.0,0.0,1.0,1.0,1
5523,You suck!!,Elizabeth,anger,negative,555,2,6,24,"00:19:03,892","00:19:05,935",0,1,138,0.6890243902439024,0.0,0.0,1.0,2
5537,Oh uhI actually came here to ask you out.,Katie,fear,negative,557,4,8,21,"00:10:26,668","00:10:31,340",0,1,139,0.0,0.0,1.0,1.0,1
5539,Sure!,Katie,joy,positive,557,6,8,21,"00:10:45,479","00:10:48,732",1,1,139,0.6890243902439024,0.0,0.0,1.0,1
5607,Oh! Thank you! Thank you! Thank you! Yes! Thank you!,Kathy,joy,positive,563,8,4,11,"00:21:54,396","00:22:00,693",1,1,140,0.0,0.0,1.0,1.0,1
5623,"Oh! Okay!  You, Mister Right Place at the Right Time, call me!",Janice,joy,positive,565,4,5,12,"00:10:53,361","00:11:01,701",1,1,141,0.0,0.0,1.0,1.0,1
5639,"Ross, umm, you've been in there for a long time. I'm starting to get kinda freaked out.",Elizabeth,fear,negative,569,0,5,11,"00:16:07,925","00:16:13,096",0,1,142,0.0,0.0,1.0,1.0,1
5669,Are you looking at her?!,Evil Bitch,anger,negative,572,6,8,23,"0:09:28,723","0:09:29,905",0,1,143,0.0,0.0,1.0,1.0,1
5670,No!,Sick Bastard,anger,negative,572,7,8,23,"0:09:29,905","0:09:30,772",0,1,143,0.6890243902439024,0.0,0.0,1.0,2
5671,Dont you look at her you sick bastard!,Evil Bitch,anger,negative,572,8,8,23,"0:09:30,933","0:09:32,644",0,1,143,0.6890243902439024,0.0,0.0,1.0,3
5672,Honey I swear! I wasnt looking at her!,Sick Bastard,fear,negative,572,9,8,23,"0:09:32,644","0:09:36,213",0,1,143,0.6890243902439024,0.0,0.0,1.0,4
5673,Shes in labor! You like that you sick son of a bitch!,Evil Bitch,anger,negative,572,10,8,23,"00:09:36,397","00:09:40,067",0,1,143,0.6890243902439024,0.0,0.0,1.0,5
5675,See? See? It was because you were looking fat pervert!,Evil Bitch,anger,negative,572,12,8,23,"00:09:45,781","00:09:48,993",0,1,143,0.6890243902439024,0.0,0.0,1.0,6
5683,Dont you talk to my husband like that you stupid bastard!,Evil Bitch,anger,negative,572,20,8,23,"00:10:18,439","00:10:21,859",0,1,143,0.6890243902439024,0.0,0.0,1.0,7
5748,"Well, Im going to go into my new apartment now.  Ehh!",Mr. Heckles,joy,positive,578,9,3,6,"00:10:31,714","00:10:46,728",1,1,144,0.0,0.0,1.0,1.0,1
