Sr No.,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID,Season,Episode,StartTime,EndTime,valence,arousal,Scene_ID,Influence_0,Influence_1,ElapsedTime_0,ElapsedTime_1,Sequence_Length
2760,"Yes! Yes! Yes, you do want to know! This is unbelievable!",Rachel,anger,negative,275,11,5,11,"00:15:28,302","00:15:30,803",0,1,74,0.7319587628865979,0.0,0.0,1.0,2
2764,"I know, I know! I just can't keep this one in, so I pick up the phone",Rachel,fear,negative,275,15,5,11,"00:15:39,772","00:15:50,907",0,1,74,0.7319587628865979,0.0,0.0,1.0,3
2766,Oh! Yay! Look! Theres a piece that doesnt have floor on it!,Rachel,joy,positive,276,0,7,11,"00:20:39,488","00:20:42,365",1,1,75,0.0,0.0,1.0,1.0,1
2768,"Hey, come on now!",Rachel,anger,negative,276,2,7,11,"0:20:43,867","0:20:45,895",0,1,75,0.0,0.5726141078838174,1.0,0.0,1
2787,Yes! And he said really mean things that were only partly true.,Rachel,sadness,negative,279,1,4,4,"00:02:55,383","00:02:59,720",0,0,76,0.0,0.0,1.0,1.0,1
2790,"Thats easy for you to say, you werent almost just killed.",Rachel,anger,negative,279,4,4,4,"00:03:05,685","00:03:09,605",0,1,76,0.7319587628865979,0.0,0.0,1.0,2
2833,"Of course! Oh Joey, this ring I…it’s beautiful I love it!",Rachel,joy,positive,285,1,9,1,"00:08:10,281","00:08:14,201",1,1,77,0.0,0.0,1.0,1.0,1
2835,Hey!,Rachel,joy,positive,285,3,9,1,"00:08:20,124","00:08:21,208",1,1,77,0.0,0.5726141078838174,1.0,0.0,2
2874,Hi!,Rachel,joy,positive,288,8,6,13,"00:15:58,374","00:16:00,083",1,1,78,0.0,0.0,1.0,1.0,1
3013,Hating you!,Rachel,anger,negative,301,8,1,20,"0:19:52,441","0:19:53,301",0,1,79,0.0,0.0,1.0,1.0,1
3017,"What are you talking about?! Mindy, the guy is the devil! He's Satan in a smock!",Rachel,disgust,negative,301,12,1,20,"00:20:08,749","00:20:16,214",0,1,79,0.7319587628865979,0.0,0.0,1.0,2
3021,And I hope Barry doesn't kill you and eat you in Aruba.,Rachel,sadness,negative,301,16,1,20,"00:20:43,617","00:20:46,702",0,0,79,0.7319587628865979,0.0,0.0,1.0,3
3101,"No, but they stuck me in personal shopping. Which is just a",Rachel,sadness,negative,310,6,4,13,"00:02:27,021","00:02:32,693",0,0,80,0.0,0.0,1.0,1.0,1
3116,"All right! Ross, do you think its easy for me to see you with somebody else?",Rachel,anger,negative,312,1,3,25,"00:16:16,934","00:16:23,439",0,1,81,0.0,0.0,1.0,1.0,1
3120,Noo.,Rachel,sadness,negative,312,5,3,25,"0:16:32,283","0:16:34,132",0,0,81,0.7319587628865979,0.0,0.0,1.0,2
3124,Noo!,Rachel,anger,negative,312,9,3,25,"0:16:50,217","0:16:50,301",0,1,81,0.7319587628865979,0.0,0.0,1.0,3
3127,"Ross, I still cant forgive you for what you did, I cant, I just, but sometimes when Im with you I just, I feel so...",Rachel,sadness,negative,312,12,3,25,"00:16:56,890","00:17:07,442",0,0,81,0.7319587628865979,0.0,0.0,1.0,4
3142,"Isnt it incredible?! Monica and Chandler, gettin married.",Rachel,joy,positive,314,0,6,25,"00:02:29,232","00:02:34,611",1,1,82,0.0,0.0,1.0,1.0,1
3144,"Ohh I mean two best friends falling in love, how often does that happen?",Rachel,joy,positive,314,2,6,25,"00:02:38,324","00:02:41,034",1,1,82,0.0,0.5726141078838174,1.0,0.0,2
3146,No! Im so happy for them!,Rachel,joy,positive,314,4,6,25,"00:02:44,247","00:02:45,831",1,1,82,0.0,0.5726141078838174,1.0,0.0,3
3176,"Umm, I think hes still out. Whats wrong?",Rachel,joy,positive,317,1,7,11,"00:03:30,543","00:03:32,586",1,1,83,0.0,0.0,1.0,1.0,1
3178,"""Pheebs, cant make it, got a date. Talk to you later. Big Daddy.""  Big Daddy?",Rachel,anger,negative,317,3,7,11,"00:03:39,093","00:03:44,139",0,1,83,0.0,0.5726141078838174,1.0,0.0,1
3270,Yeah. Im gonna have a baby. Im gonna have a baby. Im gonna have a baby!,Rachel,joy,positive,326,6,8,1,"00:21:15,023","00:21:18,442",1,1,84,0.0,0.0,1.0,1.0,1
3292,Look! This is ridiculous. We should be packing you!!,Rachel,anger,negative,329,1,6,6,"00:13:02,865","00:13:07,869",0,1,85,0.0,0.0,1.0,1.0,1
3294,Great! Monicas moving!,Rachel,joy,positive,329,3,6,6,"0:13:11,249","0:13:12,931",1,1,85,0.7319587628865979,0.0,0.0,1.0,1
3300,"Yeah, Im just mad!",Rachel,anger,negative,329,9,6,6,"00:13:36,273","00:13:37,732",0,1,85,0.0,0.1515743226751281,1.0,0.7352941176470589,1
3403,Ohh! Its so nice to meet you.  Hello.,Rachel,joy,positive,338,1,4,18,"00:15:42,775","00:15:46,694",1,1,86,0.0,0.0,1.0,1.0,1
3408,"This-this, no, oh no, no-no-no, this is notthats-thats not what it is.",Rachel,joy,positive,338,4,4,18,"00:15:53,994","00:15:58,873",1,1,86,0.0,0.5726141078838174,1.0,0.0,2
3412,Yes!,Rachel,joy,positive,338,8,4,18,"0:16:28,790","0:16:29,620",1,1,86,0.0,0.5726141078838174,1.0,0.0,3
3468,"Oh honey, I'm so sorry, you were right, this feels great!",Rachel,joy,positive,345,2,6,7,"00:19:09,857","00:19:12,400",1,1,87,0.0,0.0,1.0,1.0,1
3470,Gone! I mean its amazing Pheebs. I feel so free and so graceful.  Hey! Look out for the horse! Sorry!,Rachel,joy,positive,345,4,6,7,"00:19:17,614","00:19:25,538",1,1,87,0.0,0.5726141078838174,1.0,0.0,2
3490,Open it! Open it! Open it!,Rachel,joy,positive,348,0,8,18,"00:08:53,354","00:08:56,023",1,1,88,0.0,0.0,1.0,1.0,1
3551,We won. We won!,Rachel,joy,positive,354,10,2,3,"00:03:30,418","00:03:31,585",1,1,89,0.0,0.0,1.0,1.0,1
3639,Oh thats five Ross. Five women have had five babies! And I have had no babies! Why doesnt she want to come out?,Rachel,sadness,negative,362,0,8,24,"00:04:22,542","00:04:32,969",0,0,90,0.0,0.0,1.0,1.0,1
3642,Oh. Look at you making up crap for me. Oh God!,Rachel,sadness,negative,362,3,8,24,"00:04:41,561","00:04:46,733",0,0,90,0.7319587628865979,0.0,0.0,1.0,2
3644,Doctor you gotta do something! I think you gotta give me drugs or you gotta light a fire up in there and just smoke it out.,Rachel,sadness,negative,362,5,8,24,"00:04:54,824","00:05:05,960",0,0,90,0.7319587628865979,0.0,0.0,1.0,3
3657,"He's right there, he's got the blue jacket on, I... can I j-just...",Rachel,sadness,negative,365,5,1,24,"00:12:11,272","00:12:14,482",0,0,91,0.0,0.0,1.0,1.0,1
3762,Oh God I'm sorry!,Rachel,joy,positive,375,2,5,17,"0:17:57,367","0:17:58,369",1,1,92,0.0,0.0,1.0,1.0,1
3763,"Oh God, I'm sorry!",Rachel,joy,positive,375,3,5,17,"0:17:58,369","0:17:59,053",1,1,92,0.0,0.5726141078838174,1.0,0.0,2
3764,I did not mean to touch thatI mean,Rachel,fear,negative,375,4,5,17,"00:18:01,080","00:18:04,665",0,1,92,0.0,0.5726141078838174,1.0,0.0,1
3781,I cant do this.,Rachel,sadness,negative,379,1,3,19,"00:15:00,816","00:15:01,858",0,0,93,0.0,0.0,1.0,1.0,1
3783,"Well, oh, Mark, Im doing this for the wrong reasons, y'know?",Rachel,sadness,negative,379,3,3,19,"00:15:05,029","00:15:08,406",0,0,93,0.7319587628865979,0.0,0.0,1.0,2
3784,Im just doing it to get back at Ross.,Rachel,sadness,negative,379,4,3,19,"00:15:08,574","00:15:11,117",0,0,93,0.7319587628865979,0.0,0.0,1.0,3
3785,"Im sorry, its not very fair to you.",Rachel,sadness,negative,379,5,3,19,"00:15:11,368","00:15:14,495",0,0,93,0.7319587628865979,0.0,0.0,1.0,4
3793,Oh God. Im sorry about this.,Rachel,sadness,negative,380,2,6,10,"00:15:31,096","00:15:36,392",0,0,94,0.0,0.0,1.0,1.0,1
3795,You sure?,Rachel,joy,positive,380,4,6,10,"00:15:41,231","00:15:43,691",1,1,94,0.7319587628865979,0.0,0.0,1.0,1
3804,"Joey. Joey, something feels weird and not good weird. I dontWhoa!!",Rachel,fear,negative,383,4,8,14,"00:09:49,600","00:09:54,080",0,1,95,0.0,0.0,1.0,1.0,1
3862,All right!!,Rachel,joy,positive,389,11,4,2,"0:12:41,427","0:12:43,449",1,1,96,0.0,0.0,1.0,1.0,1
3908,No...,Rachel,sadness,negative,398,3,1,12,"00:15:03,402","00:15:04,861",0,0,97,0.0,0.0,1.0,1.0,1
3913,"I don't know...right, he's the pig!",Rachel,sadness,negative,398,8,1,12,"00:15:37,561","00:15:39,604",0,0,97,0.7319587628865979,0.0,0.0,1.0,2
3915,"Oh, God, he's such a pig,",Rachel,disgust,negative,398,10,1,12,"0:15:41,044","0:15:42,306",0,1,97,0.7319587628865979,0.0,0.0,1.0,3
3917,He's like a big disgusting...,Rachel,disgust,negative,398,12,1,12,"0:15:42,650","0:15:44,922",0,1,97,0.7319587628865979,0.0,0.0,1.0,4
3919,...pig...pig man!,Rachel,disgust,negative,399,0,1,19,"00:15:46,403","00:15:48,738",0,1,98,0.0,0.0,1.0,1.0,1
3921,"Oh, but he was my pig man...how did I not see this?",Rachel,anger,negative,400,1,1,12,"00:15:53,035","00:15:59,832",0,1,99,0.0,0.0,1.0,1.0,1
3925,"Oh, God...",Rachel,joy,positive,400,5,1,12,"00:16:16,809","00:16:18,935",1,1,99,0.7319587628865979,0.0,0.0,1.0,1
3928,"Uh, I just liked it better before it was better...",Rachel,sadness,negative,400,8,1,12,"00:16:30,155","00:16:34,450",0,0,99,0.0,0.35594931030615673,1.0,0.3783783783783784,1
3975,"Phoebe, woo!",Rachel,joy,positive,406,3,5,2,"0:15:48,408","0:15:48,775",1,1,100,0.0,0.0,1.0,1.0,1
4006,"Would you excuse me, please? I'm trying to have a date here.",Rachel,anger,negative,410,2,1,24,"00:19:06,812","00:19:10,022",0,1,101,0.0,0.0,1.0,1.0,1
4014,"Ross, it's too hard.",Rachel,sadness,negative,410,10,1,24,"00:19:39,344","00:19:41,220",0,0,101,0.7319587628865979,0.0,0.0,1.0,2
4019,"Ross, you're like my best friend.",Rachel,joy,positive,410,15,1,24,"0:19:49,646","0:19:52,028",1,1,101,0.7319587628865979,0.0,0.0,1.0,1
4021,"If we broke up, and I lost you...",Rachel,fear,negative,410,17,1,24,"00:19:52,399","00:19:54,358",0,1,101,0.0,0.4404723906798595,1.0,0.23076923076923078,1
4022,"Ohh, God.",Rachel,sadness,negative,410,18,1,24,"00:19:53,399","00:19:54,358",0,0,101,0.5489690721649484,0.0,0.25,1.0,2
4036,Why? I love that thing.,Rachel,joy,positive,412,8,4,2,"0:04:40,196","0:04:41,658",1,1,102,0.0,0.0,1.0,1.0,1
4105,"Pheebs, thats great!",Rachel,joy,positive,420,1,4,10,"0:06:54,789","0:06:56,124",1,1,103,0.0,0.0,1.0,1.0,1
4163,Then shell have to come back here and live all alone.,Rachel,sadness,negative,425,2,7,23,"00:20:52,834","00:20:56,212",0,0,104,0.0,0.0,1.0,1.0,1
4186,"No-no-no, that not Joshua.",Rachel,anger,negative,428,6,4,14,"00:21:41,925","00:21:43,759",0,1,105,0.0,0.0,1.0,1.0,1
4203,"Okay, stop-stop! Phoebe?!",Rachel,sadness,negative,430,2,6,2,"00:02:00,328","00:02:02,830",0,0,106,0.0,0.0,1.0,1.0,1
4227,"Y'know, I've been meaning to talk to you about this whole, little, new European thing you got going on, and I just need to tell you that it makes me very uncomfortable and I justy'knowstop it!",Rachel,anger,negative,431,16,5,2,"00:15:13,746","00:15:24,964",0,1,107,0.0,0.0,1.0,1.0,1
4234,Im guess Im just done with the whole dating thing.,Rachel,sadness,negative,434,0,8,5,"00:19:32,129","00:19:35,256",0,0,108,0.0,0.0,1.0,1.0,1
4235,Its one more thing in my life thats suddenly completely different.,Rachel,sadness,negative,434,1,8,5,"00:19:35,799","00:19:40,261",0,0,108,0.7319587628865979,0.0,0.0,1.0,2
4236,This is hard.,Rachel,sadness,negative,434,2,8,5,"0:19:40,512","0:19:41,680",0,0,108,0.7319587628865979,0.0,0.0,1.0,3
4244,"Oh no, I think Im gonna go home and eat ten candy bars.",Rachel,sadness,negative,434,10,8,5,"0:20:19,593","0:20:23,697",0,0,108,0.7319587628865979,0.0,0.0,1.0,4
4251,"This is such a great party! 35 years. Very impressive, do you guys have any pearls of wisdom?",Rachel,joy,positive,435,2,8,18,"00:05:10,089","00:05:18,806",1,1,109,0.0,0.0,1.0,1.0,1
4257,Thank youwere so excited,Rachel,joy,positive,435,7,8,18,"0:05:31,789","0:05:34,005",1,1,109,0.0,0.5726141078838174,1.0,0.0,2
4343,"All right here he comes. Im gonna do this, Im gonna tell him, Im gonna be strong.",Rachel,fear,negative,445,3,8,8,"00:08:14,911","00:08:18,246",0,1,110,0.0,0.0,1.0,1.0,1
4349,Theres not gonna be a wedding. Ross and I are not getting married.,Rachel,sadness,negative,445,9,8,8,"00:08:39,435","00:08:42,312",0,0,110,0.7319587628865979,0.0,0.0,1.0,2
4351,Im sorry daddy.,Rachel,sadness,negative,445,10,8,8,"0:08:42,522","0:08:43,794",0,0,110,0.7319587628865979,0.0,0.0,1.0,3
4353,"Oh now daddy, stay calm. Please.",Rachel,fear,negative,445,12,8,8,"0:08:45,149","0:08:46,331",0,1,110,0.7319587628865979,0.0,0.0,1.0,4
4362,"Yes. Yes, he says Im damaged goods.",Rachel,sadness,negative,445,20,8,8,"00:08:55,618","00:08:58,912",0,0,110,0.7319587628865979,0.0,0.0,1.0,5
4388,You know what else Im not gonna miss?,Rachel,anger,negative,448,1,6,6,"0:10:14,822","0:10:16,783",0,1,111,0.0,0.0,1.0,1.0,1
4389,"""Im Monica.",Rachel,anger,negative,448,2,6,6,"0:10:16,783","0:10:17,392",0,1,111,0.7319587628865979,0.0,0.0,1.0,2
4390,I wash the toilet 17 times a day.,Rachel,anger,negative,448,3,6,6,"0:10:17,491","0:10:19,160",0,1,111,0.7319587628865979,0.0,0.0,1.0,3
4391,"Even if people are on it!""",Rachel,anger,negative,448,4,6,6,"0:10:19,160","0:10:20,934",0,1,111,0.7319587628865979,0.0,0.0,1.0,4
4393,"""Im Monica, I dont get phone messages from interesting people. Ever!""",Rachel,anger,negative,448,6,6,6,"00:10:28,419","00:10:31,963",0,1,111,0.7319587628865979,0.0,0.0,1.0,5
4396,"""Oh my God, I cant find a boyfriend!",Rachel,anger,negative,448,9,6,6,"00:10:41,307","00:10:43,099",0,1,111,0.7319587628865979,0.0,0.0,1.0,6
4397,"So I guess Ill just stumble across the hall and sleep with the first guy I find in there!""",Rachel,anger,negative,448,10,6,6,"00:10:43,351","00:10:47,520",0,1,111,0.7319587628865979,0.0,0.0,1.0,7
4455,"No! I do not care what my hormones are doing, I am not going to just do it with some random guy!",Rachel,disgust,negative,454,1,8,11,"00:15:33,515","00:15:43,483",0,1,112,0.0,0.0,1.0,1.0,1
4469,"Um, ok, uh, oh god, um, when you and uh Ross first started going out, it was really hard for me, um, for many reasons, which I'm not gonna bore you with now, but um, I just, I see how happy he is, you know, and how good you guys are together, and um, Monica's always saying how nice you are, and god I hate it when she's right.",Rachel,sadness,negative,455,11,2,2,"00:20:55,629","00:21:06,222",0,0,113,0.0,0.0,1.0,1.0,1
4471,"Yeah, that'd be great. I'd love it.",Rachel,joy,positive,455,13,2,2,"00:21:36,336","00:21:39,297",1,1,113,0.7319587628865979,0.0,0.0,1.0,1
4475,Bye.  What a manipulative bitch.,Rachel,disgust,negative,455,17,2,2,"00:21:46,179","00:21:57,982",0,1,113,0.0,0.4603368318281669,1.0,0.19607843137254902,1
4490,"No. No-no-no-no, no. I mean, don't do that. Not, I mean not for me.",Rachel,anger,negative,457,2,1,20,"00:06:50,660","00:06:58,375",0,1,114,0.0,0.0,1.0,1.0,1
4504,"All right, I'm outta here!",Rachel,anger,negative,459,1,5,22,"0:07:09,930","0:07:10,709",0,1,115,0.0,0.0,1.0,1.0,1
4507,So were done then!,Rachel,anger,negative,459,3,5,22,"0:07:18,062","0:07:18,774",0,1,115,0.7319587628865979,0.0,0.0,1.0,2
4537,Hi!,Rachel,joy,positive,463,0,7,11,"00:04:57,297","00:04:58,297",1,1,116,0.0,0.0,1.0,1.0,1
4546,My whole mouth just filled with saliva!,Rachel,joy,positive,463,9,7,11,"00:05:32,665","00:05:35,876",1,1,116,0.0,0.5726141078838174,1.0,0.0,2
4556,"No! No-no, I love it. Thank you.",Rachel,joy,positive,464,5,7,14,"00:11:09,251","00:11:11,711",1,1,117,0.0,0.0,1.0,1.0,1
4562,Happy birthday Grandma!,Rachel,joy,positive,464,11,7,14,"00:11:27,561","00:11:29,896",1,1,117,0.0,0.5726141078838174,1.0,0.0,2
4565,"Thats funny, yeah!",Rachel,joy,positive,464,14,7,14,"0:11:43,755","0:11:43,920",1,1,117,0.0,0.5726141078838174,1.0,0.0,3
4567,"No, I know! I get it! Its funny!",Rachel,joy,positive,464,16,7,14,"00:11:46,706","00:11:49,457",1,1,117,0.0,0.5726141078838174,1.0,0.0,4
4569,"No I know, because to be a grandmother you have to be married and have children and I dont have any of those things.",Rachel,sadness,negative,464,18,7,14,"00:11:51,877","00:12:00,135",0,0,117,0.0,0.5726141078838174,1.0,0.0,1
4595,"Oh, look, wish me luck!",Rachel,joy,positive,467,0,1,1,"0:16:45,504","0:16:46,088",1,1,118,0.0,0.0,1.0,1.0,1
4611,"No, I dont think well be doing that.",Rachel,disgust,negative,471,0,8,23,"0:06:24,413","0:06:25,845",0,1,119,0.0,0.0,1.0,1.0,1
4620,No Ross! Ross! Ross! My child has no father!,Rachel,fear,negative,472,2,6,23,"00:06:40,263","00:06:45,268",0,1,120,0.0,0.0,1.0,1.0,1
4627,"Oh Monica, we are so sorry.",Rachel,sadness,negative,474,1,7,19,"00:19:05,060","00:19:10,273",0,0,121,0.0,0.0,1.0,1.0,1
4629,"Well first, for forgetting to throw you a bridal shower.",Rachel,sadness,negative,474,3,7,19,"00:19:10,440","00:19:14,318",0,0,121,0.7319587628865979,0.0,0.0,1.0,2
4634,"Yeah, we wanted to throw you a big surprise and a great shower, and now you dont have either.",Rachel,sadness,negative,474,7,7,19,"00:19:28,750","00:19:35,173",0,0,121,0.7319587628865979,0.0,0.0,1.0,3
4636,Ugh,Rachel,sadness,negative,474,9,7,19,"0:19:36,562","0:19:36,856",0,0,121,0.7319587628865979,0.0,0.0,1.0,4
4643,Surprise,Rachel,sadness,negative,474,16,7,19,"0:20:01,116","0:20:02,668",0,0,121,0.7319587628865979,0.0,0.0,1.0,5
4736,Yeah!,Rachel,joy,positive,481,1,9,20,"0:02:00,328","0:02:00,777",1,1,122,0.0,0.0,1.0,1.0,1
4737,"You know, ever since I had that dream about him, and can't    get it out of my head!",Rachel,joy,positive,481,2,9,20,"00:02:00,900","00:02:04,445",1,1,122,0.0,0.5726141078838174,1.0,0.0,2
4748,"All right, all right, you're right",Rachel,sadness,negative,481,13,9,20,"00:02:28,469","00:02:31,931",0,0,122,0.0,0.5726141078838174,1.0,0.0,1
4818,Remember when we went to Central Park and rented boats?.. That was fun.,Rachel,joy,positive,489,0,1,3,"00:21:39,172","00:21:46,178",1,1,123,0.0,0.0,1.0,1.0,1
4831,Oh my God! Oh my God!!,Rachel,sadness,negative,493,0,6,23,"00:09:36,325","00:09:38,785",0,0,124,0.0,0.0,1.0,1.0,1
4838,Oh thats right.,Rachel,joy,positive,493,7,6,23,"0:10:09,317","0:10:10,409",1,1,124,0.7319587628865979,0.0,0.0,1.0,1
4840,"Anyway uh, great idea!",Rachel,joy,positive,493,9,6,23,"00:10:15,906","00:10:17,866",1,1,124,0.0,0.48451962974784546,1.0,0.15384615384615385,2
4843,No you dont!,Rachel,anger,negative,493,12,6,23,"0:10:22,372","0:10:23,428",0,1,124,0.0,0.48547717842323646,1.0,0.15217391304347827,1
4851,"I dont know, Im sorry, I always slept in the back when we drove up here.",Rachel,sadness,negative,496,2,3,17,"00:13:45,574","00:13:48,117",0,0,125,0.0,0.0,1.0,1.0,1
4860,"No! No, I am not getting in a car with Ross, we will just have to live here!",Rachel,anger,negative,496,10,3,17,"00:14:12,852","00:14:18,231",0,1,125,0.7319587628865979,0.0,0.0,1.0,2
4862,"No you guys, I am not getting in a car with him, youll have to think of something else.",Rachel,anger,negative,496,12,3,17,"00:14:19,692","00:14:24,904",0,1,125,0.7319587628865979,0.0,0.0,1.0,3
4879,Were gonna find love!,Rachel,joy,positive,499,0,6,25,"0:04:40,446","0:04:42,168",1,1,126,0.0,0.0,1.0,1.0,1
4882,Thats what makes it so easy for me to be 80% happy for Monica and Chandler!,Rachel,joy,positive,499,3,6,25,"00:04:47,912","00:04:52,124",1,1,126,0.0,0.5726141078838174,1.0,0.0,2
4887,Exactly!,Rachel,joy,positive,499,8,6,25,"0:05:04,971","0:05:05,573",1,1,126,0.0,0.5726141078838174,1.0,0.0,3
4904,"Hi Tag! Hey, so did you have fun with uh, with Joey last night?",Rachel,joy,positive,501,1,7,5,"00:11:32,483","00:11:37,362",1,1,127,0.0,0.0,1.0,1.0,1
4906,Ohh thats nice.,Rachel,joy,positive,501,3,7,5,"00:11:39,365","00:11:41,116",1,1,127,0.0,0.5726141078838174,1.0,0.0,2
4908,Wo-women? You mean like old women?,Rachel,disgust,negative,501,5,7,5,"00:11:47,790","00:11:51,126",0,1,127,0.0,0.5726141078838174,1.0,0.0,1
4918,So does it really hurt as bad as they say?,Rachel,joy,positive,502,2,5,3,"00:21:43,051","00:21:52,685",1,1,128,0.0,0.0,1.0,1.0,1
4975,"I cant, youre a totally different person to me now.",Rachel,sadness,negative,506,5,3,16,"00:21:08,684","00:21:11,852",0,0,129,0.0,0.0,1.0,1.0,1
4976,"I used to think of you as somebody that would never, ever hurt me, ever.",Rachel,sadness,negative,506,6,3,16,"00:21:12,521","00:21:17,692",0,0,129,0.7319587628865979,0.0,0.0,1.0,2
4977,"God, and now I just cant stop picturing with her, I cant,  it doesnt matter what you say, or what you do, Ross.",Rachel,sadness,negative,506,7,3,16,"00:21:20,654","00:21:26,867",0,0,129,0.7319587628865979,0.0,0.0,1.0,3
4978,"Its just changed, everything.",Rachel,sadness,negative,506,8,3,16,"00:21:27,035","00:21:29,662",0,0,129,0.7319587628865979,0.0,0.0,1.0,4
4979,Forever.,Rachel,sadness,negative,506,9,3,16,"00:21:32,124","00:21:33,749",0,0,129,0.7319587628865979,0.0,0.0,1.0,5
4981,Then how come it is?,Rachel,sadness,negative,506,11,3,16,"00:21:51,601","00:21:53,769",0,0,129,0.7319587628865979,0.0,0.0,1.0,6
4992,Could tonight be the Night?,Rachel,joy,positive,507,10,1,22,"00:05:57,148","00:05:59,941",1,1,130,0.0,0.0,1.0,1.0,1
5027,"Theyre not!! Ross, theyre just saving them for the important people!! Okay?! What-what if I was the president?!",Rachel,anger,negative,509,4,8,23,"00:01:21,819","00:01:26,616",0,1,131,0.0,0.0,1.0,1.0,1
5034,Id have to say I really dont care for your tone.,Rachel,anger,negative,509,10,8,23,"0:01:46,861","0:01:49,490",0,1,131,0.7319587628865979,0.0,0.0,1.0,2
5035,And this is not the only hospital in this city and we have no problem toWhoa!,Rachel,anger,negative,509,11,8,23,"00:01:49,597","00:01:55,478",0,1,131,0.7319587628865979,0.0,0.0,1.0,3
5048,"Oh God, Ross, I cannot do this.",Rachel,sadness,negative,511,0,1,19,"0:09:51,299","0:09:53,231",0,0,132,0.0,0.0,1.0,1.0,1
5050,"Oh God... Okay. Alright. Alright. Okay. Ross, please don't hate me.",Rachel,fear,negative,511,2,1,19,"00:10:04,228","00:10:10,150",0,1,132,0.7319587628865979,0.0,0.0,1.0,2
5054,"Well, I kind of... I kind of lost him.",Rachel,sadness,negative,511,6,1,19,"00:10:17,783","00:10:23,997",0,0,132,0.7319587628865979,0.0,0.0,1.0,3
5055,Hi Pheebs!,Rachel,joy,positive,512,0,7,15,"0:09:39,620","0:09:39,912",1,1,133,0.0,0.0,1.0,1.0,1
5063,And do you remember going into my purse and stealing the phone?!,Rachel,anger,negative,512,8,7,15,"00:09:53,718","00:09:58,138",0,1,133,0.0,0.5726141078838174,1.0,0.0,1
5065,You stole the phone!,Rachel,anger,negative,512,10,7,15,"0:10:01,142","0:10:02,853",0,1,133,0.46579194001874413,0.0,0.36363636363636365,1.0,2
5067,"No? So youre saying that if I called it, it wouldnt ring?",Rachel,anger,negative,512,12,7,15,"00:10:03,769","00:10:06,813",0,1,133,0.6709621993127147,0.0,0.08333333333333333,1.0,3
5069,Phoebe!,Rachel,anger,negative,512,14,7,15,"00:10:18,075","00:10:20,076",0,1,133,0.45043616177636797,0.0,0.38461538461538464,1.0,4
5073,I dont know Tag! How can your genitals make phone calls? Okay? Its not a perfect world! Just go please.,Rachel,anger,negative,513,3,7,12,"00:13:16,253","00:13:26,054",0,1,134,0.0,0.0,1.0,1.0,1
5146,"I mean, I couldn't not know, I mean, if, if the doctor knows, and Carol knows, and Susan knows....",Rachel,joy,positive,523,1,1,12,"0:09:38,786","0:09:42,298",1,1,135,0.0,0.0,1.0,1.0,1
5156,Pheebs!,Rachel,joy,positive,523,11,1,12,"0:10:08,454","0:10:09,653",1,1,135,0.0,0.5726141078838174,1.0,0.0,2
5189,"Oh please, they're having sex.",Rachel,sadness,negative,525,3,1,4,"00:16:46,171","00:16:48,965",0,0,136,0.0,0.0,1.0,1.0,1
5231,Yeah. Oh I just wish we could not be married for a little bit! Yknow I just wish we could be like on a break!,Rachel,anger,negative,528,5,6,15,"00:17:32,342","00:17:43,227",0,1,137,0.0,0.0,1.0,1.0,1
5232,Ross! I think she is trying to make something happen with you to get back at me!,Rachel,anger,negative,529,0,6,14,"00:17:44,772","00:17:48,232",0,1,138,0.0,0.0,1.0,1.0,1
5235,"Ross, I am telling you that she is using you to get back at me!",Rachel,anger,negative,529,3,6,14,"00:18:00,704","00:18:06,000",0,1,138,0.7319587628865979,0.0,0.0,1.0,2
5281,Ross!! Are you crazy?! I am,Rachel,anger,negative,531,14,6,4,"00:21:00,425","00:21:06,055",0,1,139,0.0,0.0,1.0,1.0,1
5304,Lets roll!,Rachel,joy,positive,533,5,7,9,"0:16:34,962","0:16:35,840",1,1,140,0.0,0.0,1.0,1.0,1
5338,"Ross, get over it! Its not like she hates you.",Rachel,anger,negative,538,0,6,11,"00:08:31,511","00:08:33,053",0,1,141,0.0,0.0,1.0,1.0,1
5345,"Ooh, Phoebes here! Okay, lets turn out all the lights and well just watch the movie!",Rachel,joy,positive,538,4,6,11,"00:08:58,663","00:09:01,373",1,1,141,0.7319587628865979,0.0,0.0,1.0,1
5349,He got it a flea market!,Rachel,joy,positive,538,8,6,11,"00:09:08,381","00:09:09,798",1,1,141,0.0,0.41785353818548837,1.0,0.2702702702702703,2
5355,Thank you!,Rachel,joy,positive,539,4,9,12,"00:01:23,917","00:01:25,751",1,1,142,0.0,0.0,1.0,1.0,1
5357,So hot I cried myself to sleep last night.,Rachel,sadness,negative,539,6,9,12,"00:01:29,506","00:01:32,049",0,0,142,0.0,0.5726141078838174,1.0,0.0,1
5396,Sit!,Rachel,anger,negative,543,0,2,22,"00:20:32,356","00:20:33,814",0,1,143,0.0,0.0,1.0,1.0,1
5400,Theyre not true?,Rachel,fear,negative,544,1,4,16,"0:20:49,623","0:20:50,465",0,1,144,0.0,0.0,1.0,1.0,1
5402,Oh.,Rachel,joy,positive,544,3,4,16,"00:20:52,209","00:20:53,501",1,1,144,0.7319587628865979,0.0,0.0,1.0,1
