Sr No.,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID,Season,Episode,StartTime,EndTime,valence,arousal,Scene_ID,Influence_0,Influence_1,ElapsedTime_0,ElapsedTime_1,Sequence_Length
2746,"I wake up this morning, the strippers gone and the ring is gone!",Joey,fear,negative,274,10,4,22,"00:10:30,338","00:10:33,381",0,1,69,0.0,0.1906474820143885,1.0,0.6666666666666666,1
2748,Of course!!,Joey,fear,negative,274,12,4,22,"0:10:34,759","0:10:35,563",0,1,69,0.21100917431192662,0.0,0.6666666666666666,1.0,2
2750,"Well, I'm justif the paste matches the pants, you can make yourself a pair of paste pants and she won't know the difference!",Joey,anger,negative,275,1,5,11,"00:14:51,473","00:15:00,231",0,1,70,0.0,0.0,1.0,1.0,1
2753,"Uh, Rachel's here, so good luck man, let me know how it works out.",Joey,anger,negative,275,4,5,11,"00:15:02,026","00:15:05,069",0,1,70,0.6330275229357798,0.0,0.0,1.0,2
2759,"Oh no, no-no-no-no! I don't want to know!",Joey,fear,negative,275,10,5,11,"00:15:24,798","00:15:28,134",0,1,70,0.6330275229357798,0.0,0.0,1.0,3
2761,"I don't care, Rach! Look, I am tired of being the guy who knows all the secrets but can't tell anyone!",Joey,disgust,negative,275,12,5,11,"00:15:31,013","00:15:37,769",0,1,70,0.6330275229357798,0.0,0.0,1.0,4
2763,And you're not supposed to be gossiping!!,Joey,disgust,negative,275,14,5,11,"00:15:37,937","00:15:39,604",0,1,70,0.6330275229357798,0.0,0.0,1.0,5
2765,I'm not listening to you!,Joey,anger,negative,275,16,5,11,"00:15:48,822","00:15:50,907",0,1,70,0.6330275229357798,0.0,0.0,1.0,6
2773,"It was so stupid, I said some stuff in an interview that I shouldnt have said.",Joey,anger,negative,277,3,8,19,"00:11:12,047","00:11:16,593",0,1,71,0.0,0.0,1.0,1.0,1
2784,Tequila!!,Joey,joy,positive,278,7,7,10,"00:08:12,658","00:08:14,534",1,1,72,0.0,0.0,1.0,1.0,1
2788,Im gonna go down there and teach that guy a lesson.,Joey,anger,negative,279,2,4,4,"00:03:00,930","00:03:02,723",0,1,73,0.0,0.0,1.0,1.0,1
2808,Pheebs!,Joey,joy,positive,281,0,7,22,"0:07:56,309","0:07:57,231",1,1,74,0.0,0.0,1.0,1.0,1
2814,"Oh.  No! No wait, thats weird!",Joey,disgust,negative,281,6,7,22,"00:08:14,619","00:08:19,664",0,1,74,0.0,0.5719424460431655,1.0,0.0,1
2816,Thats weird!,Joey,disgust,negative,281,8,7,22,"00:08:24,212","00:08:25,253",0,1,74,0.40694626474442985,0.0,0.35714285714285715,1.0,2
2822,"Yeah well next thing you know, hell be telling you that your high heels are good for his posture!",Joey,disgust,negative,283,0,7,22,"00:08:51,447","00:08:55,700",0,1,75,0.0,0.0,1.0,1.0,1
2824,"Oh yeah, he looked like a real lumberjack in those pink lacys.",Joey,disgust,negative,283,2,7,22,"00:09:01,499","00:09:05,377",0,1,75,0.6330275229357798,0.0,0.0,1.0,2
2839,Yowza,Joey,anger,negative,285,7,9,1,"00:08:33,679","00:08:35,722",0,1,76,0.0,0.0,1.0,1.0,1
2855,"No, no, no, don't you dare bail on me.",Joey,anger,negative,287,2,1,14,"0:02:30,243","0:02:32,249",0,1,77,0.0,0.0,1.0,1.0,1
2860,"I'm thinkin', cha-ching!",Joey,joy,positive,287,7,1,14,"0:02:44,056","0:02:44,302",1,1,77,0.6330275229357798,0.0,0.0,1.0,1
2866,"""Happy birthday to you!""",Joey,joy,positive,288,0,6,13,"00:15:35,976","00:15:38,645",1,1,78,0.0,0.0,1.0,1.0,1
2872,Damnit!,Joey,anger,negative,288,6,6,13,"00:15:53,327","00:15:55,161",0,1,78,0.0,0.5719424460431655,1.0,0.0,1
2886,"Oh-ho, and mine!",Joey,joy,positive,288,20,6,13,"00:16:38,455","00:16:39,664",1,1,78,0.18086500655307994,0.0,0.7142857142857143,1.0,1
2909,What am I going to do?,Joey,fear,negative,293,2,6,21,"00:12:56,025","00:12:58,026",0,1,79,0.0,0.0,1.0,1.0,1
2911,"Thanks, but I kinda have a problem to deal with here.",Joey,fear,negative,293,4,6,21,"00:13:00,654","00:13:10,371",0,1,79,0.6330275229357798,0.0,0.0,1.0,2
2916,"Well, actually I got a little bit saved for you Pheebs.",Joey,joy,positive,293,8,6,21,"00:13:18,255","00:13:21,591",1,1,79,0.6330275229357798,0.0,0.0,1.0,1
2928,"No, Im gonna!!",Joey,anger,negative,295,5,7,11,"00:14:00,881","00:14:02,423",0,1,80,0.0,0.0,1.0,1.0,1
2929,Thats right!,Joey,anger,negative,295,6,7,11,"00:14:03,968","00:14:06,261",0,1,80,0.6330275229357798,0.0,0.0,1.0,2
2930,"Yeah, you made me feel really guilty about goin out with that girl!",Joey,anger,negative,295,7,7,11,"00:14:06,428","00:14:07,762",0,1,80,0.6330275229357798,0.0,0.0,1.0,3
2931,Like-like-like I did something terrible to you!,Joey,anger,negative,295,8,7,11,"0:14:07,930","0:14:09,849",0,1,80,0.6330275229357798,0.0,0.0,1.0,4
2932,"And now Pheebs, youre doing the same thing!",Joey,anger,negative,295,9,7,11,"0:14:09,849","0:14:11,778",0,1,80,0.6330275229357798,0.0,0.0,1.0,5
2934,"Okay, well my girl from the other night was special. She was a scientist too!",Joey,anger,negative,295,11,7,11,"00:14:19,733","00:14:23,319",0,1,80,0.6330275229357798,0.0,0.0,1.0,6
2936,"Well, she graduated from high school!",Joey,anger,negative,295,13,7,11,"00:14:23,737","00:14:26,364",0,1,80,0.6330275229357798,0.0,0.0,1.0,7
2940,Fine!,Joey,anger,negative,295,17,7,11,"0:14:32,955","0:14:33,667",0,1,80,0.6330275229357798,0.0,0.0,1.0,8
2942,Fine!,Joey,anger,negative,295,19,7,11,"0:14:34,059","0:14:34,602",0,1,80,0.6330275229357798,0.0,0.0,1.0,9
2944,"What are you still doin here?! I told you, lobster ravioli!",Joey,anger,negative,295,21,7,11,"00:14:37,001","00:14:40,753",0,1,80,0.6330275229357798,0.0,0.0,1.0,10
2989,"Shoot! Shoot! Shoot! Shoot, or just fall down. That's good too.",Joey,joy,positive,300,0,1,23,"00:03:37,967","00:03:42,137",1,1,81,0.0,0.0,1.0,1.0,1
2997,"The Celtics? Ha. They couldn't hit a boat if...wait. They suck, alright?",Joey,disgust,negative,300,8,1,23,"0:03:59,041","0:04:07,581",0,1,81,0.0,0.5719424460431655,1.0,0.0,1
2999,"Wha? Wha..aa? Let me get the father. Hey, we need a father over here! We need a father!",Joey,anger,negative,300,10,1,23,"00:04:12,043","00:04:17,506",0,1,81,0.3979030144167759,0.0,0.37142857142857144,1.0,2
3001,"Oh, oh, oh, sorry.",Joey,fear,negative,300,12,1,23,"00:04:17,674","00:04:19,424",0,1,81,0.5538990825688073,0.0,0.125,1.0,3
3058,Well be there.,Joey,joy,positive,305,12,3,15,"00:03:24,037","00:03:25,996",1,1,82,0.0,0.0,1.0,1.0,1
3133,But I made cards!!,Joey,sadness,negative,312,18,3,25,"00:17:31,967","00:17:34,052",0,0,83,0.0,0.0,1.0,1.0,1
3136,Wanna play strip poker for practice?,Joey,sadness,negative,312,21,3,25,"00:17:50,110","00:17:52,320",0,0,83,0.6330275229357798,0.0,0.0,1.0,2
3171,Stop callin!!,Joey,anger,negative,316,5,4,8,"00:00:26,067","00:00:27,109",0,1,84,0.0,0.0,1.0,1.0,1
3181,Hey!,Joey,joy,positive,317,6,7,11,"0:03:51,750","0:03:52,581",1,1,85,0.0,0.0,1.0,1.0,1
3185,"Hey, you can cancel plans with friends if there is the possibility for sex!",Joey,anger,negative,317,10,7,11,"00:04:06,120","00:04:10,332",0,1,85,0.0,0.5719424460431655,1.0,0.0,1
3288,Bye-bye,Joey,joy,positive,328,7,6,14,"0:21:42,968","0:21:45,117",1,1,86,0.0,0.0,1.0,1.0,1
3340,"Yeah, it mustve fallen out a few blocks back. I just figured we hit a dog.",Joey,joy,positive,334,0,4,7,"00:09:57,513","00:10:02,017",1,1,87,0.0,0.0,1.0,1.0,1
3342,"Listen uh, could you put Kathy on, I wanna apologize.",Joey,sadness,negative,334,2,4,7,"00:10:04,353","00:10:07,689",0,0,87,0.0,0.5719424460431655,1.0,0.0,1
3425,Lean lean lean,Joey,joy,positive,339,4,4,10,"00:21:04,846","00:21:07,390",1,1,88,0.0,0.0,1.0,1.0,1
3442,"Choose, you jackass!",Joey,anger,negative,342,13,8,20,"0:08:05,765","0:08:08,702",0,1,89,0.0,0.0,1.0,1.0,1
3444,"Okay, you picked the Gimmie card! You get all of Rosss points!",Joey,joy,positive,342,15,8,20,"00:08:09,644","00:08:16,567",1,1,89,0.6330275229357798,0.0,0.0,1.0,1
3450,Very funny Ross!,Joey,joy,positive,344,0,5,17,"00:02:13,550","00:02:15,425",1,1,90,0.0,0.0,1.0,1.0,1
3457,"Yeah, I-I-I'm down with that.",Joey,joy,positive,344,7,5,17,"00:02:36,489","00:02:38,490",1,1,90,0.0,0.5719424460431655,1.0,0.0,2
3458,"Okay, here goes.",Joey,fear,negative,344,8,5,17,"00:02:40,702","00:02:42,327",0,1,90,0.0,0.5719424460431655,1.0,0.0,1
3461,She's waving me over.,Joey,joy,positive,344,11,5,17,"0:02:52,673","0:02:53,765",1,1,90,0.15825688073394495,0.0,0.75,1.0,1
3462,"Okay, I-I-I'll be right over.",Joey,joy,positive,344,12,5,17,"0:02:53,765","0:02:55,362",1,1,90,0.0,0.5279468732706143,1.0,0.07692307692307693,2
3465,"Tell me about it, huh?  Oh no-no-no, I'm not with her, she's just Monica!  Ewwuck!",Joey,disgust,negative,344,15,5,17,"00:03:05,518","00:03:28,457",0,1,90,0.0,0.29741007194244606,1.0,0.48,1
3549,"""Oh, Chandler, now, now, that's it. There, faster!""",Joey,joy,positive,354,8,2,3,"00:03:00,680","00:03:08,729",1,1,91,0.0,0.0,1.0,1.0,1
3571,"No, I gotta wear this thing for a couple weeks.",Joey,joy,positive,356,7,3,3,"00:01:30,340","00:01:32,800",1,1,92,0.0,0.0,1.0,1.0,1
3573,Nooo. I had a story all worked out but then Chandler sold me out.,Joey,sadness,negative,356,9,3,3,"00:01:40,558","00:01:47,022",0,0,92,0.0,0.5719424460431655,1.0,0.0,1
3577,"Whoa, jam! I love jam!  Hey, how come we never have jam at our place?",Joey,joy,positive,356,13,3,3,"00:01:56,032","00:02:00,410",1,1,92,0.24347212420606912,0.0,0.6153846153846154,1.0,1
3741,"Good, and hey! My treat.  But that's only because you're not eating anything, right?",Joey,joy,positive,373,4,4,5,"00:14:53,726","00:14:59,814",1,1,93,0.0,0.0,1.0,1.0,1
3765,Hey Pheebs!,Joey,joy,positive,376,0,7,22,"0:15:45,527","0:15:46,445",1,1,94,0.0,0.0,1.0,1.0,1
3767,Check it out.  How much of a man am I?!,Joey,joy,positive,376,2,7,22,"00:15:49,865","00:15:58,998",1,1,94,0.0,0.5719424460431655,1.0,0.0,2
3787,"Fair, shmair",Joey,sadness,negative,379,7,3,19,"00:15:16,165","00:15:18,000",0,0,95,0.0,0.0,1.0,1.0,1
3797,Here she is! Future fashion superstar!,Joey,joy,positive,382,0,8,10,"00:06:22,715","00:06:25,717",1,1,96,0.0,0.0,1.0,1.0,1
3799,My little sister Dina!,Joey,joy,positive,382,2,8,10,"0:06:27,012","0:06:29,954",1,1,96,0.0,0.5719424460431655,1.0,0.0,2
3801,"I saw this movie once where there was a door and no one knew what was behind it, and when they finally got it open millions and millions and millions of bugs came pouring out and they feasted on human flesh.",Joey,disgust,negative,383,1,8,14,"00:09:23,680","00:09:36,360",0,1,97,0.0,0.0,1.0,1.0,1
3802,Yknow it wouldnt kill ya to respect your wifes privacy!,Joey,joy,positive,383,2,8,14,"00:09:37,280","00:09:40,960",1,1,97,0.6330275229357798,0.0,0.0,1.0,1
3803,Stupid closet full of bugs!,Joey,anger,negative,383,3,8,14,"00:09:44,800","00:09:48,560",0,1,97,0.0,0.381294964028777,1.0,0.3333333333333333,1
3831,Cool!!,Joey,joy,positive,387,3,3,6,"00:21:34,584","00:21:36,210",1,1,98,0.0,0.0,1.0,1.0,1
3832,"Ross, Joey. Joey, Ross.",Joey,sadness,negative,387,4,3,6,"00:21:39,715","00:21:42,008",0,0,98,0.0,0.5719424460431655,1.0,0.0,1
3838,"Nothing. Its just old and dingy, thats all.",Joey,disgust,negative,388,4,3,5,"00:06:00,401","00:06:03,320",0,1,99,0.0,0.0,1.0,1.0,1
3840,"Oh yeah. If you ah, move your hamper, you see what color the tile used to be.  Yeah.",Joey,disgust,negative,388,6,3,5,"00:06:07,658","00:06:14,748",0,1,99,0.6330275229357798,0.0,0.0,1.0,2
3846,Itd take forever to pry this up.,Joey,joy,positive,388,12,3,5,"0:06:34,560","0:06:36,312",1,1,99,0.6330275229357798,0.0,0.0,1.0,1
3866,"Absolutely! And if it doesnt, can I get the extra ticket?",Joey,joy,positive,390,1,4,13,"0:15:10,003","0:15:12,128",1,1,100,0.0,0.0,1.0,1.0,1
3869,"Hey, Pheebs! Its Joey!",Joey,joy,positive,392,0,4,23,"00:17:48,150","00:17:50,318",1,1,101,0.0,0.0,1.0,1.0,1
3878,"Kinda, but Ive just been having way too much fun.",Joey,joy,positive,392,9,4,23,"00:18:15,761","00:18:18,596",1,1,101,0.0,0.5719424460431655,1.0,0.0,2
3892,Come on! Admit it! That was the best nap you ever had!,Joey,anger,negative,395,0,7,6,"00:08:53,704","00:08:56,952",0,1,102,0.0,0.0,1.0,1.0,1
3894,Okay! When?!,Joey,anger,negative,395,2,7,6,"00:09:01,415","00:09:03,625",0,1,102,0.6330275229357798,0.0,0.0,1.0,2
3896,Uh-huh!,Joey,anger,negative,395,4,7,6,"00:09:08,130","00:09:09,673",0,1,102,0.6330275229357798,0.0,0.0,1.0,3
3898,I want to do it again.,Joey,anger,negative,395,6,7,6,"00:09:13,844","00:09:15,387",0,1,102,0.6330275229357798,0.0,0.0,1.0,4
3902,Fine! Do you want something to drink?,Joey,anger,negative,397,0,7,6,"00:09:25,690","00:09:29,442",0,1,103,0.0,0.0,1.0,1.0,1
3945,"Chandler, Chandler, yknow what we should do? You and I should go out and get some new sunglasses.",Joey,joy,positive,404,0,6,12,"00:02:29,774","00:02:33,402",1,1,104,0.0,0.0,1.0,1.0,1
3949,"I uh, oh! Because, uh, I havent really paid the bill",Joey,sadness,negative,404,4,6,12,"00:02:51,546","00:02:55,174",0,0,104,0.0,0.5719424460431655,1.0,0.0,1
3952,"Look, forget about it, okay?",Joey,anger,negative,404,7,6,12,"0:03:00,139","0:03:01,613",0,1,104,0.4492453388576502,0.0,0.2903225806451613,1.0,2
3953,"Look, I know things have been a little tight since Janine moved out.",Joey,sadness,negative,404,8,6,12,"00:03:01,806","00:03:05,767",0,0,104,0.6132454128440367,0.0,0.03125,1.0,3
3954,"Oh, was she hot.",Joey,joy,positive,404,9,6,12,"00:03:03,806","00:03:05,767",1,1,104,0.5957906098219103,0.0,0.058823529411764705,1.0,1
3973,Phoebe!,Joey,joy,positive,406,1,5,2,"0:15:44,902","0:15:48,324",1,1,105,0.0,0.0,1.0,1.0,1
3976,What?! What good is that gonna do anybody?,Joey,anger,negative,407,0,5,4,"00:13:42,071","00:13:44,447",0,1,106,0.0,0.0,1.0,1.0,1
3983,Come on man! You've been here all day!,Joey,anger,negative,407,7,5,4,"0:14:19,358","0:14:21,194",0,1,106,0.6330275229357798,0.0,0.0,1.0,2
4032,"Looks good, uh?",Joey,sadness,negative,412,4,4,2,"0:04:25,848","0:04:26,620",0,0,107,0.0,0.0,1.0,1.0,1
4042,What kind of profit is that?! And you call yourself an accountant.,Joey,anger,negative,412,14,4,2,"00:05:00,925","00:05:05,095",0,1,107,0.6330275229357798,0.0,0.0,1.0,2
4058,"Aww, you guys are so cute!",Joey,joy,positive,414,8,5,16,"00:00:33,366","00:00:36,076",1,1,108,0.0,0.0,1.0,1.0,1
4099,Oh thats terrible. Im-Im really sorry.,Joey,sadness,negative,418,19,8,23,"0:18:35,435","0:18:38,147",0,0,109,0.0,0.0,1.0,1.0,1
4115,"Just uh, just stand up straight.",Joey,fear,negative,421,3,8,16,"00:13:07,119","00:13:09,454",0,1,110,0.0,0.0,1.0,1.0,1
4116,Take a couple deep breaths.,Joey,fear,negative,421,4,8,16,"00:13:09,705","00:13:12,582",0,1,110,0.6330275229357798,0.0,0.0,1.0,2
4117,Look confident.,Joey,fear,negative,421,5,8,16,"00:13:14,210","00:13:16,085",0,1,110,0.6330275229357798,0.0,0.0,1.0,3
4119,"I uh, I just came by because I-I want to talk to you about something.",Joey,fear,negative,421,7,8,16,"00:13:22,176","00:13:26,554",0,1,110,0.6330275229357798,0.0,0.0,1.0,4
4139,"Oh, just had a baby.",Joey,joy,positive,423,9,1,23,"0:12:02,072","0:12:04,400",1,1,111,0.0,0.0,1.0,1.0,1
4159,Damn!,Joey,joy,positive,424,16,4,10,"00:10:11,902","00:10:13,737",1,1,112,0.0,0.0,1.0,1.0,1
4209,No,Joey,anger,negative,430,8,6,2,"00:02:16,553","00:02:18,011",0,1,113,0.0,0.0,1.0,1.0,1
4215,"All right, well, we felt really bad about that so we decided we should all take a little trip together!",Joey,joy,positive,431,5,5,2,"00:14:30,077","00:14:36,624",1,1,114,0.0,0.0,1.0,1.0,1
4218,"Yeah, all of us! All day!",Joey,joy,positive,431,8,5,2,"00:14:49,680","00:14:51,264",1,1,114,0.0,0.5719424460431655,1.0,0.0,2
4260,Look at this clown!,Joey,joy,positive,436,0,7,3,"00:06:19,045","00:06:20,295",1,1,115,0.0,0.0,1.0,1.0,1
4261,Just because hes got a bigger boat he thinks he can take up the whole river.,Joey,disgust,negative,436,1,7,3,"00:06:20,463","00:06:23,799",0,1,115,0.0,0.5719424460431655,1.0,0.0,1
4262,Get out of the way jackass!,Joey,anger,negative,436,2,7,3,"00:06:23,966","00:06:26,676",0,1,115,0.15825688073394495,0.0,0.75,1.0,2
4263,Who names their boat Coast Guard anyway?,Joey,disgust,negative,436,3,7,3,"00:06:28,429","00:06:31,056",0,1,115,0.28134556574923547,0.0,0.5555555555555556,1.0,3
4279,Ha-ha,Joey,joy,positive,438,9,3,13,"0:19:08,781","0:19:09,534",1,1,116,0.0,0.0,1.0,1.0,1
4318,"Oh, it's perfect!",Joey,joy,positive,442,0,5,7,"00:14:04,677","00:14:07,387",1,1,117,0.0,0.0,1.0,1.0,1
4386,"And then, and then, you turn to me and say, Nah, lets just hang out at your place. Well, that was a nice move dumb ass.",Joey,joy,positive,447,2,3,18,"00:09:17,098","00:09:23,353",1,1,118,0.0,0.0,1.0,1.0,1
4517,"Sure, now Im scared.",Joey,fear,negative,460,0,6,1,"00:13:43,948","00:13:45,824",0,1,119,0.0,0.0,1.0,1.0,1
4519,"Yeah, but I dont wanna die!",Joey,fear,negative,460,2,6,1,"00:13:53,123","00:13:54,707",0,1,119,0.6330275229357798,0.0,0.0,1.0,2
4575,Sorry. Wrong boobies.,Joey,sadness,negative,465,3,1,13,"00:22:17,252","00:22:19,545",0,0,120,0.0,0.0,1.0,1.0,1
4644,Surprise,Joey,joy,positive,474,17,7,19,"0:20:02,668","0:20:03,170",1,1,121,0.0,0.0,1.0,1.0,1
4691,"Hey, the fights starting!",Joey,joy,positive,477,13,3,24,"00:14:56,979","00:14:59,230",1,1,122,0.0,0.0,1.0,1.0,1
4711,The Mr. Bowmonts here!!!,Joey,joy,positive,478,13,6,24,"00:20:28,101","00:20:29,977",1,1,123,0.0,0.0,1.0,1.0,1
4779,"Hey, so listen, I went across the street and talked to the doorman- I got the peeper's name! Can I use the phone?",Joey,anger,negative,483,8,1,20,"00:16:55,681","00:17:01,394",0,1,124,0.0,0.0,1.0,1.0,1
4780,Nngghhh!!!!!!!,Joey,anger,negative,483,9,1,20,"00:17:01,562","00:17:03,187",0,1,124,0.6330275229357798,0.0,0.0,1.0,2
4801,This sucks!,Joey,anger,negative,486,10,6,4,"00:06:42,902","00:06:44,653",0,1,125,0.0,0.0,1.0,1.0,1
4802,"When I had insurance I could get hit by a bus or catch on fire, yknow?",Joey,fear,negative,486,11,6,4,"00:06:45,238","00:06:50,158",0,1,125,0.6330275229357798,0.0,0.0,1.0,2
4803,And it wouldnt matter.,Joey,anger,negative,486,12,6,4,"0:06:50,326","0:06:51,298",0,1,125,0.6330275229357798,0.0,0.0,1.0,3
4804,Now I gotta be careful?,Joey,anger,negative,486,13,6,4,"0:06:51,298","0:06:53,292",0,1,125,0.6330275229357798,0.0,0.0,1.0,4
4807,"All right well, I guess I gotta go get a job. Im gonna go see my agent.",Joey,sadness,negative,486,15,6,4,"00:07:01,212","00:07:05,298",0,0,125,0.6330275229357798,0.0,0.0,1.0,5
4809,look both ways before you cross the street.,Joey,joy,positive,486,17,6,4,"0:07:07,510","0:07:08,402",1,1,125,0.6330275229357798,0.0,0.0,1.0,1
4867,"Im not wrong! I wish I was. Im sorry. Bet that barium enema doesnt sound so bad now, huh?",Joey,sadness,negative,497,2,3,8,"00:08:06,402","00:08:20,373",0,0,126,0.0,0.0,1.0,1.0,1
4902,Yeah!,Joey,joy,positive,500,1,6,11,"00:21:00,300","00:21:01,842",1,1,127,0.0,0.0,1.0,1.0,1
4940,Well thats it. Im done. Whew!  There come the meat sweats.,Joey,joy,positive,504,0,8,9,"00:20:59,633","00:21:07,348",1,1,128,0.0,0.0,1.0,1.0,1
4948,"Ah, just cut me a little sliver.",Joey,joy,positive,504,8,8,9,"0:21:34,918","0:21:36,980",1,1,128,0.0,0.5719424460431655,1.0,0.0,2
4952,Are you afraid youre gonna run out?!,Joey,anger,negative,504,12,8,9,"0:21:44,696","0:21:45,697",0,1,128,0.0,0.5719424460431655,1.0,0.0,1
4953,Cut me a real piece!,Joey,anger,negative,504,13,8,9,"0:21:45,697","0:21:46,903",0,1,128,0.5754795663052543,0.0,0.09090909090909091,1.0,2
5000,Ross!,Joey,anger,negative,508,0,5,18,"00:16:23,565","00:16:24,983",0,1,129,0.0,0.0,1.0,1.0,1
5003,Hi!,Joey,joy,positive,508,3,5,18,"00:16:38,122","00:16:39,956",1,1,129,0.6330275229357798,0.0,0.0,1.0,1
5005,Uh-oh.,Joey,fear,negative,508,5,5,18,"0:16:44,878","0:16:45,546",0,1,129,0.0,0.4085303186022611,1.0,0.2857142857142857,1
5019,"Hmm, soup.  I mean, noodle soup. I mean soup!",Joey,anger,negative,508,19,5,18,"00:17:33,635","00:17:35,678",0,1,129,0.06905754795663055,0.0,0.8909090909090909,1.0,2
5022,"No! No! I-I can do it one more time! See? Look!  Hmm, noodle soup. Damnit!",Joey,anger,negative,508,22,5,18,"00:17:44,354","00:17:49,400",0,1,129,0.5275229357798166,0.0,0.16666666666666666,1.0,3
5076,How ya doin'? Welcome. Good to see ya!,Joey,joy,positive,514,0,5,4,"00:07:20,982","00:07:23,817",1,1,130,0.0,0.0,1.0,1.0,1
5111,"Well, why dont you tell me what youre supposed to be!",Joey,anger,negative,518,1,3,19,"00:19:20,033","00:19:22,994",0,1,131,0.0,0.0,1.0,1.0,1
5113,Because I sure as hell cant figure it out!,Joey,anger,negative,518,3,3,19,"00:19:23,162","00:19:25,580",0,1,131,0.6330275229357798,0.0,0.0,1.0,2
5133,"And Im ashamed to say that I took it, I advised a fellow actor to play a role, homosexually.",Joey,sadness,negative,521,2,3,7,"00:20:08,957","00:20:18,633",0,0,132,0.0,0.0,1.0,1.0,1
5134,"Yeah, we both auditioned for the part, and uh, as it turned out, they ah, they liked the stupid gay thing and cast him.",Joey,anger,negative,521,3,3,7,"00:20:24,723","00:20:32,980",0,1,132,0.6330275229357798,0.0,0.0,1.0,2
5135,"And now, hes got a two year contract opposite Susan Luchhi, the first lady of daytime television, and me, me Im stuck here teaching a bunch of people, most of whom are too ugly to even be on TV.",Joey,sadness,negative,521,4,3,7,"00:20:42,282","00:20:50,581",0,0,132,0.6330275229357798,0.0,0.0,1.0,3
5136,"Im sorry, Im sorry, Im sorry.",Joey,sadness,negative,521,5,3,7,"00:21:06,765","00:21:08,933",0,0,132,0.6330275229357798,0.0,0.0,1.0,4
5150,So what's it gonna be?,Joey,joy,positive,523,5,1,12,"00:09:51,299","00:09:52,757",1,1,133,0.0,0.0,1.0,1.0,1
5288,"Allright, fine, I only have one thought! It's about the hot nanny,    I gotta see her!",Joey,joy,positive,532,5,9,12,"00:10:55,780","00:10:57,906",1,1,134,0.0,0.0,1.0,1.0,1
5290,Now YOU'RE telling me I can't see her??,Joey,anger,negative,532,7,9,12,"0:11:01,010","0:11:02,514",0,1,134,0.0,0.5719424460431655,1.0,0.0,1
5291,You guys are killing me!,Joey,sadness,negative,532,8,9,12,"0:11:02,620","0:11:04,122",0,0,134,0.5425950196592398,0.0,0.14285714285714285,1.0,2
5292,She's forbidden fruit!,Joey,sadness,negative,532,9,9,12,"0:11:04,122","0:11:07,186",0,0,134,0.4923547400611621,0.0,0.2222222222222222,1.0,3
5293,"It's like ... like she's the princess and I'm the stable    boy ... Why are you doing this, huh?",Joey,sadness,negative,532,10,9,12,"00:11:07,291","00:11:17,092",0,0,134,0.47477064220183485,0.0,0.25,1.0,4
5296,Huh. Interesting. Now there are obstacles. Hot nanny and me against    the world. This is the kind of stuff great novels are made of.,Joey,anger,negative,532,13,9,12,"00:11:20,221","00:11:31,022",0,1,134,0.3038532110091743,0.0,0.52,1.0,5
5335,"Uh, look buddy, I came with that girl, and I had this plan to kiss her at the new years countdown  Im trying to win her over, so I was wondering if..",Joey,joy,positive,537,2,6,10,"00:12:22,032","00:12:29,164",1,1,135,0.0,0.0,1.0,1.0,1
5336,"Oh come on man, you can dance with my partner, shes real, uh, mellow!",Joey,anger,negative,537,3,6,10,"00:12:31,208","00:12:35,295",0,1,135,0.0,0.5719424460431655,1.0,0.0,1
5361,"Eww! Look, I'm asking a favor here. If I do this for her brother, maybe Angela will come back to me.",Joey,disgust,negative,540,3,1,5,"00:06:38,147","00:06:45,445",0,1,136,0.0,0.0,1.0,1.0,1
5363,"I know, but, I made a huge mistake. I never should have broken up with her. Will you help me? Please?",Joey,sadness,negative,540,5,1,5,"00:06:49,200","00:06:59,668",0,0,136,0.6330275229357798,0.0,0.0,1.0,2
5460,"Hi uh, Im Joey Tribbiani and with all do respect Id like to donate some fluids.",Joey,joy,positive,549,0,6,17,"00:07:01,546","00:07:06,967",1,1,137,0.0,0.0,1.0,1.0,1
5462,"Oh thats too bad. Ive kinda been saving up.  Uh, are you sure theres no studies I can participate in?",Joey,sadness,negative,549,2,6,17,"00:07:13,641","00:07:23,191",0,0,137,0.0,0.5719424460431655,1.0,0.0,1
5504,No-no-no-no-no we came together!,Joey,joy,positive,553,17,6,10,"00:09:21,143","00:09:23,645",1,1,138,0.0,0.0,1.0,1.0,1
5506,"No-no hey buddy, please let me dance with that girl, I really like her and I think I have a shot.",Joey,sadness,negative,553,19,6,10,"00:09:31,404","00:09:36,032",0,0,138,0.0,0.5719424460431655,1.0,0.0,1
5528,"Look, I understand if you came by to hit me, I deserve it.",Joey,sadness,negative,556,2,8,16,"00:07:35,580","00:07:39,374",0,0,139,0.0,0.0,1.0,1.0,1
5530,Oh what then? Kick me?,Joey,anger,negative,556,4,8,16,"00:07:42,086","00:07:44,588",0,1,139,0.6330275229357798,0.0,0.0,1.0,2
5561,Whats my little chef got for me tonight?,Joey,joy,positive,560,1,7,16,"00:20:11,793","00:20:14,253",1,1,140,0.0,0.0,1.0,1.0,1
5563,"Ho-ho-ho,  fried stuff with cheese!",Joey,joy,positive,560,3,7,16,"00:20:16,965","00:20:18,674",1,1,140,0.0,0.5719424460431655,1.0,0.0,2
5565,Thanks sweetheart. Give me a little sugar here.  Okay.,Joey,joy,positive,560,5,7,16,"00:20:23,472","00:20:27,975",1,1,140,0.0,0.5719424460431655,1.0,0.0,3
