Sr No.,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID,Season,Episode,StartTime,EndTime,valence,arousal,Scene_ID,Influence_0,Influence_1,ElapsedTime_0,ElapsedTime_1,Sequence_Length
3228,"When you were talking about Roger, that was killing me!",Chandler,sadness,negative,320,8,6,16,"00:20:23,180","00:20:27,892",0,0,74,0.22727272727272727,0.0,0.0,1.0,3
3234,"I know you probably dont want to go out with me, yknow because I make too many jokes and Ive never been in a serious relationship and I guess Im not technically a ""doctor""",Chandler,sadness,negative,320,13,6,16,"00:20:49,122","00:20:59,423",0,0,74,0.22727272727272727,0.0,0.0,1.0,4
3238,Oh yeah.,Chandler,joy,positive,320,17,6,16,"0:21:13,413","0:21:14,399",1,1,74,0.22727272727272727,0.0,0.0,1.0,1
3290,"I-I cant believe Jills gone.  I cant help it, I opened a gate.",Chandler,sadness,negative,328,8,6,14,"00:21:46,471","00:21:53,436",0,0,75,0.0,0.0,1.0,1.0,1
3360,I spelled out boobies.,Chandler,joy,positive,336,1,3,10,"00:12:06,267","00:12:09,102",1,1,76,0.0,0.0,1.0,1.0,1
3380,Me! On my computer.,Chandler,joy,positive,336,21,3,10,"00:13:37,233","00:13:38,650",1,1,76,0.0,0.8811188811188811,1.0,0.0,2
3387,Score! Where are the disposable cameras?,Chandler,joy,positive,337,5,8,2,"00:03:12,442","00:03:18,488",1,1,77,0.0,0.0,1.0,1.0,1
3400,Great.,Chandler,anger,negative,337,18,8,2,"00:03:50,647","00:03:51,647",0,1,77,0.0,0.8811188811188811,1.0,0.0,2
3435,This game makes no sense!,Chandler,anger,negative,342,6,8,20,"0:07:43,784","0:07:45,244",0,1,78,0.0,0.0,1.0,1.0,1
3439,Let me think. Let me thinkOh! I dont care.,Chandler,anger,negative,342,10,8,20,"00:07:56,839","00:08:00,468",0,1,78,0.0,0.8811188811188811,1.0,0.0,2
3446,This game is kinda fun.,Chandler,joy,positive,342,17,8,20,"00:08:17,318","00:08:18,986",1,1,78,0.0,0.8811188811188811,1.0,0.0,3
3471,"Oh come on guys, its not like I moved to Europe! I just moved across the hall! And",Chandler,joy,positive,346,0,6,20,"00:08:20,374","00:08:25,629",1,1,79,0.0,0.0,1.0,1.0,1
3506,Have I got a surprise for you? Pack your bags!,Chandler,joy,positive,349,10,9,19,"00:02:19,515","00:02:22,309",1,1,80,0.0,0.0,1.0,1.0,1
3510,"No, I mean it, this feels really good. Is it a hundred percent cotton?",Chandler,joy,positive,350,2,3,6,"00:19:01,390","00:19:13,568",1,1,81,0.0,0.0,1.0,1.0,1
3533,"I know what time it is, but I'm looking at the WENUS and I'm not happy!...",Chandler,anger,negative,352,1,1,15,"00:21:48,348","00:21:51,475",0,1,82,0.0,0.0,1.0,1.0,1
3534,"Oh, really, really, really?",Chandler,joy,positive,352,2,1,15,"00:21:52,728","00:21:54,854",1,1,82,0.0,0.8811188811188811,1.0,0.0,2
3535,"Well, let me tell you something... you will care about it, because I care about it!",Chandler,anger,negative,352,3,1,15,"0:21:55,022","0:21:58,164",0,1,82,0.0,0.8811188811188811,1.0,0.0,3
3537,Good!,Chandler,joy,positive,352,5,1,15,"0:21:58,626","0:21:59,680",1,1,82,0.0,0.8811188811188811,1.0,0.0,4
3562,I'm free! I'm free!,Chandler,joy,positive,355,3,1,5,"00:22:28,347","00:22:30,598",1,1,83,0.0,0.0,1.0,1.0,1
3574,"Well, I'm sorry Joe. I didn't think the doctor was gonna buy that it just *fell* out of the socket.",Chandler,anger,negative,356,10,3,3,"00:01:42,060","00:01:47,022",0,1,84,0.0,0.0,1.0,1.0,1
3602,"That is so weird, because every time I go to the dentist, I look down the hygienists blouse.",Chandler,joy,positive,358,10,3,8,"00:00:37,662","00:00:46,295",1,1,85,0.0,0.0,1.0,1.0,1
3633,"Eh, y'know what, shes to political, she probably wouldnt let you do it, unless you donated four cans of food first.",Chandler,disgust,negative,361,9,3,5,"00:08:46,817","00:08:51,321",0,1,86,0.0,0.0,1.0,1.0,1
3635,"Ooh-hoo. Very hot, very sexy. But ah, y'know shes too international, y'know shes never gonna be around.",Chandler,joy,positive,361,11,3,5,"00:08:55,284","00:09:01,998",1,1,86,0.0,0.8811188811188811,1.0,0.0,2
3670,"I'm like the bing, bing, bing.",Chandler,anger,negative,366,2,1,5,"0:19:25,747","0:19:27,124",0,1,87,0.0,0.0,1.0,1.0,1
3673,"Oh, my god, I'm so sorry. Are you ok?",Chandler,anger,negative,366,5,1,5,"00:19:29,209","00:19:33,629",0,1,87,0.0,0.8811188811188811,1.0,0.0,2
3675,I hit her in the eye! I hit her in the eye! This is the worst break-up in the history of the world.,Chandler,sadness,negative,366,7,1,5,"00:19:41,513","00:19:47,602",0,0,87,0.0,0.8811188811188811,1.0,0.0,1
3677,"Oh, I don't know, a million?",Chandler,anger,negative,366,9,1,5,"00:19:53,442","00:19:55,610",0,1,87,0.11363636363636363,0.0,0.5,1.0,1
3681,I'm not fine. Here she comes.,Chandler,fear,negative,366,13,1,5,"00:20:05,871","00:20:07,705",0,1,87,0.0,0.4405594405594406,1.0,0.5,2
3687,You win.,Chandler,anger,negative,367,0,6,6,"00:13:43,113","00:13:44,197",0,1,88,0.0,0.0,1.0,1.0,1
3689,It doesnt matter because nothing beats a three and a six.,Chandler,joy,positive,367,2,6,6,"00:13:44,365","00:13:49,494",1,1,88,0.0,0.8811188811188811,1.0,0.0,2
3695,Double it!,Chandler,joy,positive,367,8,6,6,"00:14:01,000","00:14:02,715",1,1,88,0.0,0.8811188811188811,1.0,0.0,3
3863,Im coming already!!,Chandler,joy,positive,389,12,4,2,"0:12:43,449","0:12:43,689",1,1,89,0.0,0.0,1.0,1.0,1
3946,"What? No, I want to watch this. . Did your cable go out?",Chandler,joy,positive,404,1,6,12,"00:02:33,778","00:02:42,578",1,1,90,0.0,0.0,1.0,1.0,1
3948,"Joey, why is your cable out?",Chandler,sadness,negative,404,3,6,12,"00:02:50,086","00:02:51,336",0,0,90,0.0,0.8811188811188811,1.0,0.0,1
3955,Whoa ho.,Chandler,joy,positive,404,10,6,12,"0:03:05,977","0:03:06,937",1,1,90,0.12073863636363635,0.0,0.46875,1.0,1
3966,I can't take it anymore.,Chandler,anger,negative,405,1,5,11,"0:21:42,066","0:21:42,805",0,1,91,0.0,0.0,1.0,1.0,1
3967,"So you win, okay?",Chandler,anger,negative,405,2,5,11,"0:21:42,926","0:21:44,388",0,1,91,0.0,0.8811188811188811,1.0,0.0,2
3968,Here!,Chandler,anger,negative,405,3,5,11,"0:21:44,388","0:21:45,060",0,1,91,0.0,0.8811188811188811,1.0,0.0,3
3969,Pheebs?,Chandler,anger,negative,405,4,5,11,"0:21:45,679","0:21:46,514",0,1,91,0.0,0.8811188811188811,1.0,0.0,4
3974,"Hey, Pheebs!",Chandler,joy,positive,406,2,5,2,"0:15:48,324","0:15:48,408",1,1,92,0.0,0.0,1.0,1.0,1
3996,Hi guys!,Chandler,joy,positive,409,3,4,16,"0:02:13,508","0:02:14,010",1,1,93,0.0,0.0,1.0,1.0,1
4078,"OK, is there a mute button on this woman?",Chandler,disgust,negative,416,4,1,24,"00:10:20,911","00:10:23,496",0,1,94,0.0,0.0,1.0,1.0,1
4140,Mazel tov!,Chandler,joy,positive,423,10,1,23,"00:12:05,683","00:12:07,684",1,1,95,0.0,0.0,1.0,1.0,1
4182,"Oh, thats fine! Go with your instincts, go with your instincts.",Chandler,joy,positive,428,2,4,14,"00:21:31,415","00:21:34,542",1,1,96,0.0,0.0,1.0,1.0,1
4184,"Come on! Would you please pay attention, I could wake up at any moment!",Chandler,anger,negative,428,4,4,14,"00:21:36,211","00:21:39,088",0,1,96,0.0,0.8811188811188811,1.0,0.0,2
4188,"So anyway, Rachel, Im sorry you cant stay,  but the rest of us have a",Chandler,sadness,negative,428,8,4,14,"00:21:48,056","00:21:53,352",0,0,96,0.0,0.8811188811188811,1.0,0.0,1
4224,"Well, I'm gonna go home and bask in the triumph of my Central Park idea.",Chandler,anger,negative,431,14,5,2,"00:15:04,747","00:15:08,698",0,1,97,0.0,0.0,1.0,1.0,1
4228,I was just trying to bring a little culture to the group.,Chandler,sadness,negative,431,17,5,2,"00:15:26,175","00:15:28,676",0,0,97,0.0,0.8811188811188811,1.0,0.0,1
4266,Hey!,Chandler,anger,negative,437,0,8,19,"00:06:34,061","00:06:36,397",0,1,98,0.0,0.0,1.0,1.0,1
4322,We are bad people.,Chandler,disgust,negative,442,4,5,7,"00:14:28,492","00:14:30,618",0,1,99,0.0,0.0,1.0,1.0,1
4438,"Ok, look! Enough is enough!",Chandler,anger,negative,451,1,9,23,"00:43:53,797","00:43:56,758",0,1,100,0.0,0.0,1.0,1.0,1
4483,"Phoebe, I asked you to guard the ring!",Chandler,anger,negative,456,7,6,23,"00:13:26,597","00:13:29,641",0,1,101,0.0,0.0,1.0,1.0,1
4485,Yeah but when he proposed to me with the ring I got goose bumps.,Chandler,sadness,negative,456,9,6,23,"00:13:33,938","00:13:38,483",0,0,101,0.0,0.8811188811188811,1.0,0.0,1
4487,It was the ring!,Chandler,anger,negative,456,11,6,23,"0:13:40,153","0:13:41,764",0,1,101,0.11363636363636363,0.0,0.5,1.0,1
4538,Another cheesecake came! They delivered it to the wrong address again!,Chandler,anger,negative,463,1,7,11,"00:04:59,882","00:05:02,134",0,1,102,0.0,0.0,1.0,1.0,1
4540,I cant seem to say goodbye.,Chandler,sadness,negative,463,3,7,11,"00:05:06,139","00:05:08,598",0,0,102,0.0,0.8811188811188811,1.0,0.0,1
4542,Well Ive forgotten what it tastes like okay?!,Chandler,anger,negative,463,5,7,11,"00:05:13,396","00:05:16,106",0,1,102,0.11363636363636363,0.0,0.5,1.0,1
4547,Yknow what? Forget it!,Chandler,anger,negative,463,10,7,11,"00:05:36,044","00:05:39,129",0,1,102,0.0,0.20559440559440556,1.0,0.7666666666666667,2
4557,"Okay, open ours next. Open ours next!",Chandler,joy,positive,464,6,7,14,"0:11:12,046","0:11:14,098",1,1,103,0.0,0.0,1.0,1.0,1
4568,"No, because youre not a grandmother!",Chandler,sadness,negative,464,17,7,14,"00:11:49,709","00:11:51,668",0,0,103,0.0,0.8811188811188811,1.0,0.0,1
4579,"I think it's great. Y'know, it's sweet, it's romantic...",Chandler,joy,positive,466,1,1,4,"00:20:02,868","00:20:09,040",1,1,104,0.0,0.0,1.0,1.0,1
4581,"No, you kidding? The guy's a freak..",Chandler,disgust,negative,466,3,1,4,"00:20:11,251","00:20:14,420",0,1,104,0.0,0.8811188811188811,1.0,0.0,2
4585,"Oh, I thought you were great in Silence of the Lambs. Oh come on, admit it! All things considered, you had fun tonight.",Chandler,joy,positive,466,6,1,4,"00:20:25,641","00:20:34,398",1,1,104,0.0,0.8811188811188811,1.0,0.0,3
4653,I don't think so!,Chandler,joy,positive,475,7,9,23,"00:31:42,025","00:31:44,109",1,1,105,0.0,0.0,1.0,1.0,1
4693,Nine times!,Chandler,anger,negative,477,15,3,24,"00:15:02,484","00:15:03,985",0,1,106,0.0,0.0,1.0,1.0,1
4712,"Oh thats great, my friend Joeys in the movie business.",Chandler,joy,positive,479,0,6,18,"00:08:05,318","00:08:07,986",1,1,107,0.0,0.0,1.0,1.0,1
4719,"Yeah, Ive always hated that Howie.",Chandler,disgust,negative,479,7,6,18,"00:08:31,469","00:08:34,513",0,1,107,0.0,0.8811188811188811,1.0,0.0,2
4721,The nerve huh?,Chandler,disgust,negative,479,9,6,18,"0:08:40,561","0:08:41,743",0,1,107,0.0,0.8811188811188811,1.0,0.0,3
4772,"Ring dammit, ring!",Chandler,anger,negative,483,1,1,20,"00:16:31,156","00:16:32,532",0,1,108,0.0,0.0,1.0,1.0,1
4777,"I turned it off. Mother of God, I turned it off!",Chandler,anger,negative,483,6,1,20,"00:16:44,586","00:16:48,965",0,1,108,0.0,0.8811188811188811,1.0,0.0,2
4806,"Im sorry man, theres never a good time to  stop catching on fire.",Chandler,sadness,negative,486,14,6,4,"00:06:54,622","00:06:59,793",0,0,109,0.0,0.0,1.0,1.0,1
4811,"I know, it's beautiful. Amazing.",Chandler,joy,positive,488,0,5,2,"00:21:39,589","00:21:41,882",1,1,110,0.0,0.0,1.0,1.0,1
4866,"Yeah, well, youre wrong! Okay, youre wrong.",Chandler,anger,negative,497,1,3,8,"00:08:04,317","00:08:06,234",0,1,111,0.0,0.0,1.0,1.0,1
4920,You roll another hard eight and we get married here tonight.,Chandler,joy,positive,503,1,5,24,"00:11:52,837","00:11:55,714",1,1,112,0.0,0.0,1.0,1.0,1
4922,Yes! I love you! I've never loved anybody as much as I love you.,Chandler,joy,positive,503,3,5,24,"0:11:57,968","0:11:59,735",1,1,112,0.0,0.8811188811188811,1.0,0.0,2
4924,"Okay, so if an eight comes up, we take it as a sign and we do it!",Chandler,joy,positive,503,5,5,24,"00:12:06,434","00:12:10,228",1,1,112,0.0,0.8811188811188811,1.0,0.0,3
4931,Okay! Come on! Let's go! All right!,Chandler,joy,positive,503,8,5,24,"0:12:13,483","0:12:14,011",1,1,112,0.0,0.8811188811188811,1.0,0.0,4
4932,Okay! That's a four! And where-where's the other one?,Chandler,anger,negative,503,9,5,24,"00:12:20,114","00:12:23,199",0,1,112,0.0,0.8811188811188811,1.0,0.0,5
4936,Here it is! Here it is!,Chandler,joy,positive,503,12,5,24,"00:12:32,877","00:12:34,294",1,1,112,0.0,0.8811188811188811,1.0,0.0,6
5097,"Okay, ten blocks down. Five to go.",Chandler,anger,negative,516,0,8,10,"00:17:04,314","00:17:08,693",0,1,113,0.0,0.0,1.0,1.0,1
5101,I can see it from right here. Itll cost you one husband.,Chandler,joy,positive,516,4,8,10,"00:17:18,328","00:17:22,832",1,1,113,0.0,0.8811188811188811,1.0,0.0,2
5120,Do you know what just happened?,Chandler,anger,negative,519,1,7,12,"00:15:14,622","00:15:16,831",0,1,114,0.0,0.0,1.0,1.0,1
5154,Hey Phoebe!,Chandler,joy,positive,523,9,1,12,"0:10:07,398","0:10:08,370",1,1,115,0.0,0.0,1.0,1.0,1
5168,"More coffee over here, please!",Chandler,joy,positive,523,23,1,12,"0:10:42,225","0:10:43,830",1,1,115,0.0,0.8811188811188811,1.0,0.0,2
5219,Hey Pheebs!,Chandler,joy,positive,527,1,5,24,"0:08:06,110","0:08:06,528",1,1,116,0.0,0.0,1.0,1.0,1
5222,"Yeah, she couldn't live without the Chan Love.",Chandler,joy,positive,527,4,5,24,"00:08:11,991","00:08:20,290",1,1,116,0.0,0.8811188811188811,1.0,0.0,2
5449,"Oh, ain't this nice? It's so quiet, I could just lie here all day.",Chandler,joy,positive,548,0,9,23,"00:27:31,483","00:27:35,736",1,1,117,0.0,0.0,1.0,1.0,1
5452,I'm so glad we've got adjoining rooms!,Chandler,joy,positive,548,3,9,23,"0:27:41,368","0:27:44,553",1,1,117,0.0,0.8811188811188811,1.0,0.0,2
5454,Hey! Remember when I had corneas?,Chandler,anger,negative,548,5,9,23,"0:27:49,339","0:27:50,185",0,1,117,0.0,0.8811188811188811,1.0,0.0,3
5519,Hes taking off her coat!,Chandler,disgust,negative,554,11,6,13,"0:20:36,486","0:20:37,053",0,1,118,0.0,0.0,1.0,1.0,1
5587,Hello! One marriage please!,Chandler,joy,positive,562,0,5,24,"00:20:36,526","00:20:38,736",1,1,119,0.0,0.0,1.0,1.0,1
5590,Dum! Dum-dum-dum! Dum! Dum! Dum! Dum-dum-dum!,Chandler,joy,positive,562,3,5,24,"00:20:47,871","00:20:49,205",1,1,119,0.0,0.8811188811188811,1.0,0.0,2
5594,Okay!  This is it!  We're gonna get married!,Chandler,joy,positive,562,7,5,24,"00:21:04,763","00:21:09,267",1,1,119,0.0,0.8811188811188811,1.0,0.0,3
5632,"Okay, did you see that?! With the inappropriate and the pinching!!",Chandler,disgust,negative,568,5,5,14,"00:09:25,439","00:09:28,316",0,1,120,0.0,0.0,1.0,1.0,1
5638,Okay but what about y'know my pinchable butt and my bulging bicepsShe knows!,Chandler,anger,negative,568,11,5,14,"00:09:47,169","00:10:00,015",0,1,120,0.0,0.8811188811188811,1.0,0.0,2
5709,No-no-no-no-no! You can't!,Chandler,fear,negative,574,14,5,5,"00:20:45,744","00:20:48,287",0,1,121,0.0,0.0,1.0,1.0,1
5720,What're we gonna do? What're we gonna do?,Chandler,fear,negative,576,0,2,6,"00:15:55,371","00:15:57,747",0,1,122,0.0,0.0,1.0,1.0,1
5730,What kind of scary-ass clowns came to your birthday?,Chandler,anger,negative,576,10,2,6,"00:16:28,570","00:16:31,280",0,1,122,0.0,0.8811188811188811,1.0,0.0,2
5750,"Oh, hey guys!",Chandler,joy,positive,579,1,3,10,"00:16:40,791","00:16:42,208",1,1,123,0.0,0.0,1.0,1.0,1
5757,"Oh, the duck seems to think that Monica got me garbage! Hmm, I wonder what I could get Monica thats as good as garbage?",Chandler,anger,negative,583,1,6,10,"00:17:02,229","00:17:09,235",0,1,124,0.0,0.0,1.0,1.0,1
5799,I cant believe I did this! What an idiot!,Chandler,anger,negative,588,0,6,20,"0:13:49,787","0:13:52,290",0,1,125,0.0,0.0,1.0,1.0,1
5886,Im not getting into this again!,Chandler,anger,negative,595,3,6,1,"0:14:04,898","0:14:06,892",0,1,126,0.0,0.0,1.0,1.0,1
5888,"Well, I told you not to walk. Here.  There. Okay.",Chandler,anger,negative,595,5,6,1,"00:14:09,849","00:14:13,560",0,1,126,0.0,0.8811188811188811,1.0,0.0,2
5896,"Ahh, I think it just moved. Its really poking me.",Chandler,anger,negative,596,6,6,5,"00:14:04,385","00:14:06,594",0,1,127,0.0,0.0,1.0,1.0,1
5905,"Okay, listen this really hurts. Lets go.",Chandler,anger,negative,596,15,6,5,"00:14:39,128","00:14:41,004",0,1,127,0.0,0.8811188811188811,1.0,0.0,2
5913,Hey!,Chandler,joy,positive,597,1,6,14,"0:12:50,706","0:12:52,065",1,1,128,0.0,0.0,1.0,1.0,1
5948,And theres daddy!,Chandler,joy,positive,600,1,7,22,"00:12:05,891","00:12:08,184",1,1,129,0.0,0.0,1.0,1.0,1
6015,"Hey, y'know, I have had it with you guys and your cancer and your emphysema and your heart disease.",Chandler,anger,negative,607,2,1,3,"00:16:54,847","00:16:59,100",0,1,130,0.0,0.0,1.0,1.0,1
6020,"Hey, buddy, what's up!",Chandler,joy,positive,607,7,1,3,"00:17:12,239","00:17:14,407",1,1,130,0.0,0.8811188811188811,1.0,0.0,2
6025,"Well, okay, thanks!",Chandler,joy,positive,607,12,1,3,"00:17:36,597","00:17:38,723",1,1,130,0.0,0.8811188811188811,1.0,0.0,3
6085,Please tell me you got the message!,Chandler,fear,negative,612,1,6,20,"0:19:11,442","0:19:12,215",0,1,131,0.0,0.0,1.0,1.0,1
6089,"Du-du-I wrote it, I wrote it on the board!",Chandler,fear,negative,612,5,6,20,"00:19:19,408","00:19:21,659",0,1,131,0.0,0.8811188811188811,1.0,0.0,2
6090,"I wrote it on the board, then I went all over New York City looking for ya!",Chandler,anger,negative,612,6,6,20,"00:19:21,827","00:19:24,745",0,1,131,0.0,0.8811188811188811,1.0,0.0,3
6133,"Hey, this is so unfair!",Chandler,anger,negative,615,5,1,3,"00:14:27,741","00:14:29,534",0,1,132,0.0,0.0,1.0,1.0,1
6135,So I have a flaw!,Chandler,anger,negative,615,7,1,3,"0:14:31,954","0:14:33,046",0,1,132,0.0,0.8811188811188811,1.0,0.0,2
6136,Big deal!,Chandler,anger,negative,615,8,1,3,"0:14:33,046","0:14:34,152",0,1,132,0.0,0.8811188811188811,1.0,0.0,3
6137,Like Joey's constant knuckle-cracking isn't annoying?,Chandler,anger,negative,615,9,1,3,"00:14:34,248","00:14:36,958",0,1,132,0.0,0.8811188811188811,1.0,0.0,4
6138,"And Ross, with his over-pronouncing every single word?",Chandler,anger,negative,615,10,1,3,"00:14:37,167","00:14:39,335",0,1,132,0.0,0.8811188811188811,1.0,0.0,5
6139,"And Monica, with that snort when she laughs?",Chandler,anger,negative,615,11,1,3,"00:14:39,545","00:14:41,671",0,1,132,0.0,0.8811188811188811,1.0,0.0,6
6140,"I mean, what the hell is that thing?",Chandler,disgust,negative,615,12,1,3,"00:14:41,881","00:14:44,215",0,1,132,0.0,0.8811188811188811,1.0,0.0,7
6141,"...I accept all those flaws, why can't you accept me for this?",Chandler,anger,negative,615,13,1,3,"00:14:46,176","00:14:49,470",0,1,132,0.0,0.8811188811188811,1.0,0.0,8
6209,Hey!,Chandler,joy,positive,623,5,4,22,"0:12:12,274","0:12:13,442",1,1,133,0.0,0.0,1.0,1.0,1
6222,"So you might say, its a magic ring.",Chandler,joy,positive,623,18,4,22,"00:13:05,534","00:13:09,245",1,1,133,0.0,0.8811188811188811,1.0,0.0,2
6248,"Oh, dont thank me, thank the jerk that never showed up. Okay, I gotta get to get to work.",Chandler,anger,negative,626,4,3,6,"00:11:05,873","00:11:11,670",0,1,134,0.0,0.0,1.0,1.0,1
6429,Did she call? You-you told her I was sick right? Always tell her I am sick!,Chandler,fear,negative,641,1,7,4,"00:07:18,938","00:07:24,109",0,1,135,0.0,0.0,1.0,1.0,1
6444,"Did you not hear me say, ""Du-ude?!""",Chandler,anger,negative,644,2,7,4,"00:13:10,122","00:13:12,540",0,1,136,0.0,0.0,1.0,1.0,1
6449,"In my defense, it was dark and he was a very pretty guy.",Chandler,anger,negative,644,7,7,4,"00:13:40,361","00:13:44,572",0,1,136,0.0,0.8811188811188811,1.0,0.0,2
6451,"Ho-ho, so hard we had to throw out your underwear again?",Chandler,anger,negative,644,9,7,4,"00:13:48,327","00:13:52,539",0,1,136,0.0,0.8811188811188811,1.0,0.0,3
6555,"There's a beautiful woman at eight, nine, ten o'clock!",Chandler,joy,positive,652,5,1,6,"00:02:08,294","00:02:12,172",1,1,137,0.0,0.0,1.0,1.0,1
6557,"She's amazing! She makes the women that I dream about look like short, fat, bald men!",Chandler,joy,positive,652,7,1,6,"00:02:16,970","00:02:20,597",1,1,137,0.0,0.8811188811188811,1.0,0.0,2
6559,"Oh yeah, and what would my opening line be? 'Excuse me. Blarrglarrghh.'",Chandler,fear,negative,652,9,1,6,"00:02:23,726","00:02:28,063",0,1,137,0.0,0.8811188811188811,1.0,0.0,3
6569,"This is great!  Helen, could you come in here for a moment?",Chandler,joy,positive,653,2,1,15,"00:15:27,843","00:15:35,350",1,1,138,0.0,0.0,1.0,1.0,1
6572,"I am so, so, so, so sorry!",Chandler,sadness,negative,654,0,6,17,"00:20:03,118","00:20:06,996",0,0,139,0.0,0.0,1.0,1.0,1
6574,"And I will cook anything you want in here , and do anything in there!",Chandler,fear,negative,654,2,6,17,"00:20:11,043","00:20:18,633",0,1,139,0.22727272727272727,0.0,0.0,1.0,1
6576,"Come on Monica, its our Valentines Day. Please? Please-please, please?",Chandler,sadness,negative,654,4,6,17,"00:20:25,515","00:20:30,811",0,0,139,0.0,0.3204068658614113,1.0,0.6363636363636364,1
6622,"We could totally be ourselves, we didn't have to play any games...",Chandler,joy,positive,658,2,1,20,"00:01:50,902","00:01:53,904",1,1,140,0.0,0.0,1.0,1.0,1
6624,Let her know I like her?,Chandler,fear,negative,658,4,1,20,"0:01:55,074","0:01:55,992",0,1,140,0.0,0.8811188811188811,1.0,0.0,2
6625,"What are you, insane?",Chandler,anger,negative,658,5,1,20,"0:01:55,992","0:01:57,641",0,1,140,0.0,0.8811188811188811,1.0,0.0,3
6626,It's the next day!,Chandler,joy,positive,658,6,1,20,"0:01:59,744","0:02:01,037",1,1,140,0.0,0.8811188811188811,1.0,0.0,4
6636,"Oh, no-no-no-no. Last time I left a spontaneous message I ended up using the phrase ""Yes indeedy-o.""",Chandler,disgust,negative,658,16,1,20,"00:02:41,995","00:02:44,580",0,1,140,0.0,0.8811188811188811,1.0,0.0,5
6685,"Oh, so, forget about the birds, but big red insects suggest fine dining!",Chandler,anger,negative,661,7,1,12,"00:12:24,493","00:12:28,705",0,1,141,0.0,0.0,1.0,1.0,1
6687,"Not like that, I won't!  Kip would have liked the birds!",Chandler,sadness,negative,661,9,1,12,"00:12:31,375","00:12:50,518",0,0,141,0.0,0.8811188811188811,1.0,0.0,1
6695,That was amazing!,Chandler,joy,positive,663,0,5,17,"00:14:09,557","00:14:11,474",1,1,142,0.0,0.0,1.0,1.0,1
6697,That was amazing.,Chandler,joy,positive,663,2,5,17,"00:14:16,438","00:14:18,314",1,1,142,0.0,0.8811188811188811,1.0,0.0,2
6708,"Hey, no way! Come on, this is you guys, call her and work it out.",Chandler,sadness,negative,664,2,3,15,"00:16:45,504","00:16:49,247",0,0,143,0.0,0.0,1.0,1.0,1
6710,"Hey, this isnt like swimming after you eat, pick up the phone!!",Chandler,anger,negative,664,4,3,15,"00:16:52,886","00:16:57,223",0,1,143,0.22727272727272727,0.0,0.0,1.0,1
6761,Let's go!,Chandler,joy,positive,667,1,5,24,"00:17:59,453","00:18:00,703",1,1,144,0.0,0.0,1.0,1.0,1
6910,"Oh, well thank you in advance.",Chandler,joy,positive,679,3,6,21,"00:00:09,426","00:00:12,052",1,1,145,0.0,0.0,1.0,1.0,1
6914,Hey!!,Chandler,joy,positive,679,7,6,21,"0:00:31,796","0:00:32,709",1,1,145,0.0,0.8811188811188811,1.0,0.0,2
6916,Oh thats right. Its your first day! So are you psyched to fight fake crime with your robot sidekick?,Chandler,joy,positive,679,9,6,21,"00:00:38,455","00:00:43,584",1,1,145,0.0,0.8811188811188811,1.0,0.0,3
7028,All right! I found one that fits!,Chandler,joy,positive,694,0,7,20,"00:21:17,442","00:21:18,776",1,1,146,0.0,0.0,1.0,1.0,1
7096,So I really never get to win anymore?,Chandler,sadness,negative,702,1,7,22,"0:07:48,259","0:07:50,178",0,0,147,0.0,0.0,1.0,1.0,1
7115,Calm down? Calm down? You set me up with the woman that I've dumped twice in the last five months!,Chandler,anger,negative,704,2,1,14,"00:04:31,854","00:04:37,109",0,1,148,0.0,0.0,1.0,1.0,1
7117,"I'm sorry, I'm sorry, you're right.  Come on, do it, do it, go, come on!!!",Chandler,anger,negative,704,4,1,14,"00:04:49,330","00:04:58,547",0,1,148,0.0,0.8811188811188811,1.0,0.0,2
7128,"Oh! Look at that, time's up! My turn!",Chandler,joy,positive,706,1,5,13,"00:00:13,680","00:00:14,722",1,1,149,0.0,0.0,1.0,1.0,1
7132,"All right, then massage me up right nice!",Chandler,joy,positive,706,5,5,13,"00:00:27,485","00:00:30,320",1,1,149,0.0,0.8811188811188811,1.0,0.0,2
7133,Ah! Ahh!! Ahh!!,Chandler,joy,positive,706,6,5,13,"00:00:32,240","00:00:35,242",1,1,149,0.0,0.8811188811188811,1.0,0.0,3
7135,It's so good I don't know what I've done to deserve it!,Chandler,joy,positive,706,8,5,13,"00:00:37,203","00:00:39,413",1,1,149,0.0,0.8811188811188811,1.0,0.0,4
7137,Good-bye muscles!!,Chandler,joy,positive,706,10,5,13,"0:00:42,543","0:00:43,190",1,1,149,0.0,0.8811188811188811,1.0,0.0,5
7155,Hey Joe! You wanna shoot some hoops?,Chandler,joy,positive,709,0,8,20,"00:02:40,982","00:02:42,817",1,1,150,0.0,0.0,1.0,1.0,1
7158,Thats great.,Chandler,joy,positive,711,0,1,20,"00:02:47,363","00:02:48,448",1,1,151,0.0,0.0,1.0,1.0,1
7160,Youll be perfect for this! Thats already your name!,Chandler,joy,positive,712,1,8,20,"00:02:56,623","00:03:00,251",1,1,152,0.0,0.0,1.0,1.0,1
7170,No!,Chandler,disgust,negative,712,11,8,20,"0:03:20,748","0:03:21,028",0,1,152,0.0,0.8811188811188811,1.0,0.0,2
7220,Hello children!,Chandler,joy,positive,720,3,5,7,"00:09:38,411","00:09:40,328",1,1,153,0.0,0.0,1.0,1.0,1
