Sr No.,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID,Season,Episode,StartTime,EndTime,valence,arousal,Scene_ID,Influence_0,Influence_1,ElapsedTime_0,ElapsedTime_1,Sequence_Length
3456,"Get in there man! Flirt back, mix it up!",Monica,joy,positive,344,6,5,17,"00:02:32,402","00:02:35,654",1,1,80,0.0,0.0,1.0,1.0,1
3478,Shoot! Were out of soda.,Monica,sadness,negative,347,0,4,1,"00:04:32,188","00:04:34,273",0,0,81,0.0,0.0,1.0,1.0,1
3496,Hey!,Monica,joy,positive,349,0,9,19,"0:01:52,488","0:01:53,420",1,1,82,0.0,0.0,1.0,1.0,1
3509,"I know, it is isnt it?",Monica,joy,positive,350,1,3,6,"00:18:57,886","00:18:59,554",1,1,83,0.0,0.0,1.0,1.0,1
3511,"Yeah! And I got it on sale, too.",Monica,joy,positive,350,3,3,6,"00:19:12,568","00:19:15,570",1,1,83,0.0,0.8705636743215032,1.0,0.0,2
3555,That's terrible.,Monica,anger,negative,354,14,2,3,"00:03:50,563","00:03:52,064",0,1,84,0.0,0.0,1.0,1.0,1
3559,"Oh, I'm sorry.",Monica,sadness,negative,355,0,1,5,"00:22:23,342","00:22:24,675",0,0,85,0.0,0.0,1.0,1.0,1
3564,"Hey, look at me. I'm making jam, been at it since 4 o'clock this morning.",Monica,sadness,negative,356,0,3,3,"00:01:11,654","00:01:19,286",0,0,86,0.0,0.0,1.0,1.0,1
3581,"I needed a plan, a plan to get over my man.",Monica,anger,negative,356,17,3,3,"00:02:08,211","00:02:10,879",0,1,86,0.2345679012345679,0.0,0.0,1.0,1
3584,Oh Joey don't!,Monica,fear,negative,356,20,3,3,"0:02:16,219","0:02:17,679",0,1,86,0.0,0.763417375943472,1.0,0.12307692307692308,2
3585,It's way to hot.,Monica,anger,negative,356,21,3,3,"0:02:17,679","0:02:18,148",0,1,86,0.0,0.8573733156196622,1.0,0.015151515151515152,3
3618,You know what? I'm not gonna be able to enjoy this.,Monica,sadness,negative,360,0,2,5,"00:17:29,131","00:17:32,091",0,0,87,0.0,0.0,1.0,1.0,1
3721,What?,Monica,sadness,negative,371,11,3,3,"00:19:56,528","00:19:59,280",0,0,88,0.0,0.0,1.0,1.0,1
3743,I cant believe were here.,Monica,joy,positive,374,0,8,3,"0:15:21,629","0:15:23,173",1,1,89,0.0,0.0,1.0,1.0,1
3747,No!! You have been screwing us all day!,Monica,anger,negative,374,4,8,3,"00:15:32,973","00:15:36,392",0,1,89,0.0,0.8705636743215032,1.0,0.0,2
3751,You already got the first class tickets.. you got the lounge!,Monica,anger,negative,374,7,8,3,"0:15:42,316","0:15:44,736",0,1,89,0.0,0.8705636743215032,1.0,0.0,3
3752,I mean we should get free stuff too!,Monica,anger,negative,374,8,8,3,"0:15:44,736","0:15:46,293",0,1,89,0.0,0.8705636743215032,1.0,0.0,4
3753,I mean youre not the only ones on your honeymoon!,Monica,anger,negative,374,9,8,3,"00:15:46,487","00:15:49,530",0,1,89,0.0,0.8705636743215032,1.0,0.0,5
3829,"Hey, are you okay?",Monica,joy,positive,387,1,3,6,"00:21:29,162","00:21:30,579",1,1,90,0.0,0.0,1.0,1.0,1
3834,Hey! Where ya headin in those pants? 1982?,Monica,joy,positive,388,0,3,5,"00:05:45,261","00:05:48,972",1,1,91,0.0,0.0,1.0,1.0,1
3839,I highly doubt that.,Monica,anger,negative,388,5,3,5,"00:06:04,197","00:06:07,491",0,1,91,0.0,0.8705636743215032,1.0,0.0,2
3841,I cant live like this! What are we gonna do? What are we gonna do?,Monica,fear,negative,388,7,3,5,"00:06:16,000","00:06:18,710",0,1,91,0.0,0.8705636743215032,1.0,0.0,3
3843,Thats a little more than I wanted to see.,Monica,disgust,negative,388,9,3,5,"00:06:26,094","00:06:28,470",0,1,91,0.0,0.8705636743215032,1.0,0.0,4
3848,I cant leave it! You gouged a hole in my dingy floor.,Monica,anger,negative,388,14,3,5,"00:06:40,024","00:06:44,778",0,1,91,0.0,0.8705636743215032,1.0,0.0,5
3850,"You know thats nice, y'know we could put it back there after the surgeons remove it from your colon!",Monica,anger,negative,388,16,3,5,"00:06:56,165","00:07:01,378",0,1,91,0.0,0.8705636743215032,1.0,0.0,6
3852,Hi!,Monica,anger,negative,389,1,4,2,"0:11:58,719","0:11:59,151",0,1,92,0.0,0.0,1.0,1.0,1
3890,I dont believe you spent my wedding fund on the beach house!,Monica,anger,negative,394,0,7,2,"00:10:25,207","00:10:28,168",0,1,93,0.0,0.0,1.0,1.0,1
4057,"Yes, you are so smart!",Monica,joy,positive,414,7,5,16,"00:00:30,363","00:00:32,865",1,1,94,0.0,0.0,1.0,1.0,1
4136,Would you stop?,Monica,anger,negative,423,6,1,23,"00:11:42,743","00:11:45,120",0,1,95,0.0,0.0,1.0,1.0,1
4137,"I'm only 26, I'm not even thinking about babies yet.",Monica,anger,negative,423,7,1,23,"00:11:45,287","00:11:50,792",0,1,95,0.0,0.8705636743215032,1.0,0.0,2
4178,"All right, well why dont I go out with an ex-boyfriend and do Joey a favor?!",Monica,sadness,negative,427,0,6,18,"00:07:48,926","00:07:53,346",0,0,96,0.0,0.0,1.0,1.0,1
4217,"Well, we thought we would all go to a picnic , in Central Park!",Monica,joy,positive,431,7,5,2,"00:14:41,547","00:14:48,887",1,1,97,0.0,0.0,1.0,1.0,1
4230,Makes me wanna puke!,Monica,disgust,negative,431,19,5,2,"00:15:32,473","00:15:34,265",0,1,97,0.0,0.8705636743215032,1.0,0.0,2
4269,Ow!,Monica,anger,negative,438,0,3,13,"00:18:36,740","00:18:38,199",0,1,98,0.0,0.0,1.0,1.0,1
4282,"So um, who was she?",Monica,joy,positive,438,12,3,13,"00:19:33,630","00:19:35,506",1,1,98,0.0,0.8705636743215032,1.0,0.0,2
4325,Lets get the show on it!,Monica,joy,positive,443,0,3,17,"00:01:44,145","00:01:47,648",1,1,99,0.0,0.0,1.0,1.0,1
4375,Absolutely!,Monica,joy,positive,446,12,3,19,"00:10:25,124","00:10:26,791",1,1,100,0.0,0.0,1.0,1.0,1
4376,Now get out of here you!!,Monica,joy,positive,446,13,3,19,"00:10:28,336","00:10:30,670",1,1,100,0.0,0.8705636743215032,1.0,0.0,2
4377,"Okay, Im running out of places I can touch him!",Monica,anger,negative,446,14,3,19,"00:10:36,719","00:10:39,804",0,1,100,0.0,0.8705636743215032,1.0,0.0,3
4378,"Look, is there something wrong with me?",Monica,sadness,negative,446,15,3,19,"00:10:40,473","00:10:42,057",0,0,100,0.0,0.8705636743215032,1.0,0.0,1
4379,I mean why am I only attracted to guys where theres no future?,Monica,sadness,negative,446,16,3,19,"00:10:42,224","00:10:45,018",0,0,100,0.15637860082304528,0.0,0.3333333333333333,1.0,2
4380,"Either theyre too old, or theyre too young, and then theres Pete whos-whos crazy about me, and whos absolutely perfect for me, and theres like zip going on!",Monica,sadness,negative,446,17,3,19,"00:10:45,186","00:10:53,735",0,0,100,0.15637860082304528,0.0,0.3333333333333333,1.0,3
4381,"I mean, seriously, does it sound like somethings wrong with me?",Monica,sadness,negative,446,18,3,19,"00:10:53,986","00:11:03,912",0,0,100,0.1241830065359477,0.0,0.47058823529411764,1.0,4
4392,"""Hi Im Rachel, is my sweater too tight? No? Oh, Id better wash it and shrink it!""",Monica,anger,negative,448,5,6,6,"00:10:22,163","00:10:27,542",0,1,101,0.0,0.0,1.0,1.0,1
4395,"""Oh my God, I love Ross! I hate Ross! I love Ross! I hate Ross!""",Monica,anger,negative,448,8,6,6,"00:10:34,842","00:10:40,388",0,1,101,0.0,0.8705636743215032,1.0,0.0,2
4422,"I know its a little sudden, and its a little rushed, and its totally not like me to do something like this, but that doesnt mean I cant.",Monica,joy,positive,450,9,3,23,"00:14:02,341","00:14:11,432",1,1,102,0.0,0.0,1.0,1.0,1
4423,Right?,Monica,joy,positive,450,10,3,23,"00:14:08,347","00:14:11,432",1,1,102,0.0,0.8705636743215032,1.0,0.0,2
4424,"I mean Im-Im crazy about Pete, and I know that we want the same things, and when I thought about saying yes, it made me really happy.",Monica,joy,positive,450,11,3,23,"00:14:11,600","00:14:18,815",1,1,102,0.0,0.8705636743215032,1.0,0.0,3
4439,"No, I have just to have two more points to beat him!",Monica,joy,positive,451,2,9,23,"0:43:56,925","0:43:58,886",1,1,103,0.0,0.0,1.0,1.0,1
4441,I can't just walk away! I've put in four hours!,Monica,anger,negative,451,4,9,23,"00:44:20,366","00:44:23,159",0,1,103,0.0,0.8705636743215032,1.0,0.0,2
4446,"Well, this is my sickness!",Monica,anger,negative,451,7,9,23,"00:44:29,375","00:44:31,668",0,1,103,0.0,0.8705636743215032,1.0,0.0,3
4505,I'm kidding! I'm kidding!,Monica,joy,positive,459,2,5,22,"00:07:10,847","00:07:12,472",1,1,104,0.0,0.0,1.0,1.0,1
4516,"A small puff of air, now come on!",Monica,anger,negative,459,11,5,22,"00:07:33,953","00:07:37,080",0,1,104,0.0,0.8705636743215032,1.0,0.0,2
4571,All you had to do was buy the card!,Monica,anger,negative,464,20,7,14,"00:12:06,684","00:12:09,477",0,1,105,0.0,0.0,1.0,1.0,1
4574,Joey!! What the hell were you doing?!,Monica,disgust,negative,465,2,1,13,"00:22:14,374","00:22:16,751",0,1,106,0.0,0.0,1.0,1.0,1
4599,You ordered a stripper for the shower?! That is totally inappropriate!,Monica,anger,negative,468,1,8,20,"00:04:41,644","00:04:44,939",0,1,107,0.0,0.0,1.0,1.0,1
4601,Hi!,Monica,joy,positive,468,3,8,20,"0:04:49,110","0:04:52,702",1,1,107,0.0,0.8705636743215032,1.0,0.0,2
4603,"Yes, thank you so much. And again, were so sorry. We could not feel worse about it.",Monica,joy,positive,468,5,8,20,"00:04:52,947","00:04:57,118",1,1,107,0.0,0.8705636743215032,1.0,0.0,3
4623,"I know, that’s why I said again!",Monica,anger,negative,473,2,9,2,"00:11:26,727","00:11:29,437",0,1,108,0.0,0.0,1.0,1.0,1
4626,Phoebe! Rachel! Its Monica! I wonder what you could possibly need me for on such short notice!  Oh.,Monica,joy,positive,474,0,7,19,"00:18:55,175","00:19:01,806",1,1,109,0.0,0.0,1.0,1.0,1
4628,For what?,Monica,joy,positive,474,2,7,19,"00:19:06,478","00:19:10,273",1,1,109,0.0,0.8705636743215032,1.0,0.0,2
4637,"Well no, wait a minute, thats not true!",Monica,sadness,negative,474,10,7,19,"0:19:36,967","0:19:38,844",0,0,109,0.0,0.8705636743215032,1.0,0.0,1
4638,"No, what did, that was really sweet.",Monica,joy,positive,474,11,7,19,"0:19:38,844","0:19:41,868",1,1,109,0.21990740740740738,0.0,0.0625,1.0,1
4639,And it kinda works out for the best.,Monica,joy,positive,474,12,7,19,"0:19:41,972","0:19:43,854",1,1,109,0.0,0.3482254697286013,1.0,0.6,2
4641,"Well now, I get to spend my shower with the only people I really love!",Monica,joy,positive,474,14,7,19,"00:19:45,642","00:19:50,229",1,1,109,0.0,0.48364648573416846,1.0,0.4444444444444444,3
4642,"I mean, I get all those presents  without having to talk to people I dont even like!",Monica,joy,positive,474,15,7,19,"00:19:50,397","00:19:55,234",1,1,109,0.0,0.5596480763495377,1.0,0.35714285714285715,4
4646,"I can't believe it's raining again! Oh, it's so unfair!!!",Monica,anger,negative,475,0,9,23,"00:31:14,998","00:31:18,083",0,1,110,0.0,0.0,1.0,1.0,1
4667,I tried to reach you at work. Theres....been a fire.,Monica,sadness,negative,476,4,3,20,"00:19:21,201","00:19:25,538",0,0,111,0.0,0.0,1.0,1.0,1
4679,"Four, please.  Im really nervous.  Thank you.",Monica,fear,negative,477,3,3,24,"00:14:14,186","00:14:17,772",0,1,112,0.0,0.0,1.0,1.0,1
4699,Hi guys!,Monica,joy,positive,478,2,6,24,"0:19:40,721","0:19:42,313",1,1,113,0.0,0.0,1.0,1.0,1
4708,Why?! To celebrate your relationship! To solidify your commitment! To declare your love for one another to the world!,Monica,anger,negative,478,10,6,24,"00:20:11,877","00:20:19,133",0,1,113,0.0,0.8705636743215032,1.0,0.0,2
4710,Okay well thats good to know.,Monica,sadness,negative,478,12,6,24,"00:20:23,055","00:20:25,097",0,0,113,0.0,0.8705636743215032,1.0,0.0,1
4747,"Rachel, things can get incredibly complicated.",Monica,anger,negative,481,12,9,20,"00:02:25,508","00:02:28,303",0,1,114,0.0,0.0,1.0,1.0,1
4825,He said he's really gonna miss you guys.,Monica,sadness,negative,491,1,1,3,"00:22:10,370","00:22:12,955",0,0,115,0.0,0.0,1.0,1.0,1
4827,...love you.,Monica,joy,positive,492,0,1,22,"00:19:23,036","00:19:24,245",1,1,116,0.0,0.0,1.0,1.0,1
4857,Who?,Monica,anger,negative,496,7,3,17,"0:14:05,928","0:14:08,306",0,1,117,0.0,0.0,1.0,1.0,1
4858,I mean have you seen a car come by here in the last hour and a half?,Monica,fear,negative,496,8,3,17,"0:14:08,306","0:14:09,327",0,1,117,0.0,0.8705636743215032,1.0,0.0,2
4870,"Okay, well-well gaze into our future and well think about our marriage and the days to come.",Monica,joy,positive,498,2,7,5,"00:07:14,976","00:07:20,397",1,1,118,0.0,0.0,1.0,1.0,1
4873,"I mean this picture is supposed to say ""Geller and Bing to be married,"" not ""Local woman saves drowning moron!""",Monica,anger,negative,498,5,7,5,"00:07:29,532","00:07:38,623",0,1,118,0.0,0.8705636743215032,1.0,0.0,2
4874,Hey!,Monica,anger,negative,498,6,7,5,"0:07:36,414","0:07:37,886",0,1,118,0.0,0.8705636743215032,1.0,0.0,3
4875,Dont laugh at him!,Monica,anger,negative,498,7,7,5,"0:07:37,886","0:07:38,676",0,1,118,0.0,0.8705636743215032,1.0,0.0,4
4916,"Phoebe, we are so proud of you! You're amazing!",Monica,joy,positive,502,0,5,3,"00:21:36,128","00:21:39,797",1,1,119,0.0,0.0,1.0,1.0,1
4923,I've never loved anybody as much as I love you.,Monica,joy,positive,503,4,5,24,"00:11:59,885","00:12:05,974",1,1,120,0.0,0.0,1.0,1.0,1
4930,Okay!,Monica,joy,positive,503,7,5,24,"0:12:12,732","0:12:13,483",1,1,120,0.0,0.8705636743215032,1.0,0.0,2
4934,"Nobody move!  Okay, you look that way; I'll look this way!",Monica,anger,negative,503,11,5,24,"00:12:26,871","00:12:29,414",0,1,120,0.0,0.8705636743215032,1.0,0.0,3
4941,"Well Joey, were allwere all very proud of you.",Monica,joy,positive,504,1,8,9,"00:21:11,812","00:21:14,605",1,1,121,0.0,0.0,1.0,1.0,1
4983,"Uh, belt's to tight, gotta change the belt.",Monica,joy,positive,507,1,1,22,"00:05:27,452","00:05:33,332",1,1,122,0.0,0.0,1.0,1.0,1
4986,Am I out of control?,Monica,anger,negative,507,4,1,22,"0:05:38,087","0:05:39,439",0,1,122,0.0,0.8705636743215032,1.0,0.0,2
4994,Look he's a great guy and I love being with him but... you know.,Monica,joy,positive,507,12,1,22,"00:06:02,862","00:06:08,200",1,1,122,0.0,0.8705636743215032,1.0,0.0,3
4995,"Things happen, and they happen.",Monica,joy,positive,507,13,1,22,"00:06:08,368","00:06:09,951",1,1,122,0.0,0.8705636743215032,1.0,0.0,4
5087,"I know, hes too charming, but if you two start going out, then its just gonna make it so much harder for me to hate him.",Monica,disgust,negative,515,3,3,11,"00:06:08,534","00:06:11,953",0,1,123,0.0,0.0,1.0,1.0,1
5098,Oh wait! Stop! Stop! Stop!,Monica,joy,positive,516,1,8,10,"0:17:08,861","0:17:13,741",1,1,124,0.0,0.0,1.0,1.0,1
5100,My boots in tan! Hey! Can you get a little closer so I can see the price?,Monica,joy,positive,516,3,8,10,"00:17:14,992","00:17:18,161",1,1,124,0.0,0.8705636743215032,1.0,0.0,2
5102,"Okay, Im sorry. I think I can walk the rest of the way now. Just-just give me my boots.",Monica,sadness,negative,516,5,8,10,"00:17:23,000","00:17:34,510",0,0,124,0.0,0.8705636743215032,1.0,0.0,1
5104,Oh God!,Monica,joy,positive,517,1,8,14,"0:21:52,042","0:21:53,009",1,1,125,0.0,0.0,1.0,1.0,1
5106,Oh yeah right there!,Monica,joy,positive,517,3,8,14,"0:21:55,920","0:21:57,052",1,1,125,0.0,0.8705636743215032,1.0,0.0,2
5108,Uh Phoebe?,Monica,sadness,negative,517,5,8,14,"00:22:02,040","00:22:05,840",0,0,125,0.0,0.8705636743215032,1.0,0.0,1
5123,"Nooo! No, thats not true. No, best time ever! Yeah, you rocked my world!",Monica,joy,positive,519,4,7,12,"00:15:31,847","00:15:42,023",1,1,126,0.0,0.0,1.0,1.0,1
5152,"I'm sorry, I'm just excited about being an aunt!",Monica,joy,positive,523,7,1,12,"00:09:57,972","00:10:00,473",1,1,127,0.0,0.0,1.0,1.0,1
5321,I went to one where I wore a band uniform they had to have specially made.,Monica,sadness,negative,536,4,4,2,"0:07:34,662","0:07:38,834",0,0,128,0.0,0.0,1.0,1.0,1
5326,And the fat girl inside of me really wants to go.,Monica,joy,positive,536,9,4,2,"0:08:03,649","0:08:06,277",1,1,128,0.2345679012345679,0.0,0.0,1.0,1
5358,"Oh, god help us.",Monica,sadness,negative,540,0,1,5,"00:04:30,937","00:04:38,193",0,0,129,0.0,0.0,1.0,1.0,1
5360,Ugly Naked Guy's laying kitchen tile. Eww!,Monica,disgust,negative,540,2,1,5,"00:06:31,891","00:06:34,267",0,1,129,0.2345679012345679,0.0,0.0,1.0,1
5388,"Oh, some idiot customer put a suggestion in the suggestion box.",Monica,anger,negative,542,1,3,21,"00:00:05,880","00:00:08,924",0,1,130,0.0,0.0,1.0,1.0,1
5413,"What, Phoebe, did you whip the potatoes? Ross needs lumps!",Monica,anger,negative,545,0,1,9,"00:13:07,411","00:13:12,248",0,1,131,0.0,0.0,1.0,1.0,1
5435,"Okay, d'y'see anybody you think could be me?",Monica,anger,negative,546,8,1,21,"00:05:40,089","00:05:42,799",0,1,132,0.0,0.0,1.0,1.0,1
5439,"Okay, I'm not getting this!",Monica,anger,negative,546,12,1,21,"00:06:07,408","00:06:09,242",0,1,132,0.0,0.8705636743215032,1.0,0.0,2
5441,Did you ever feel like sometimes you are just so unbelievably uncoordinated?,Monica,sadness,negative,546,14,1,21,"00:06:16,626","00:06:20,420",0,0,132,0.0,0.8705636743215032,1.0,0.0,1
5445,Great. It's gym class all over again.,Monica,disgust,negative,546,18,1,21,"00:06:42,026","00:06:44,736",0,1,132,0.06031746031746031,0.0,0.7428571428571429,1.0,1
5453,The sun is out!,Monica,joy,positive,548,4,9,23,"0:27:45,747","0:27:49,339",1,1,133,0.0,0.0,1.0,1.0,1
5472,Yes it has! I made cookies!,Monica,joy,positive,551,1,6,18,"00:15:45,736","00:15:47,278",1,1,134,0.0,0.0,1.0,1.0,1
5474,But you should eat them now because theyre hot from the oven.,Monica,joy,positive,551,3,6,18,"00:15:50,616","00:15:54,994",1,1,134,0.0,0.8705636743215032,1.0,0.0,2
5476,"Oh-ho! But not in here! Cant eat em in bed, remember? No crumbies!",Monica,joy,positive,551,5,6,18,"00:15:56,538","00:16:01,876",1,1,134,0.0,0.8705636743215032,1.0,0.0,3
5481,"You know, it still smells like monkey in there.",Monica,disgust,negative,552,0,2,4,"00:16:05,005","00:16:07,632",0,1,135,0.0,0.0,1.0,1.0,1
5494,Oh yeah? Well when you learned how to dance did you forget how to put on underpants?,Monica,joy,positive,553,7,6,10,"00:08:50,613","00:08:58,328",1,1,136,0.0,0.0,1.0,1.0,1
5509,Is someone there?,Monica,anger,negative,554,1,6,13,"00:19:50,397","00:19:52,315",0,1,137,0.0,0.0,1.0,1.0,1
5517,"God, Ross is on a date with your sister! How weird is that?!",Monica,disgust,negative,554,9,6,13,"00:20:31,104","00:20:34,190",0,1,137,0.0,0.8705636743215032,1.0,0.0,2
5560,Honey! Dinners ready!,Monica,joy,positive,560,0,7,16,"00:20:03,994","00:20:05,828",1,1,138,0.0,0.0,1.0,1.0,1
5562,Your favorite!,Monica,joy,positive,560,2,7,16,"00:20:14,421","00:20:16,797",1,1,138,0.0,0.8705636743215032,1.0,0.0,2
5564,Yep! And lots of it!,Monica,joy,positive,560,4,7,16,"00:20:19,218","00:20:21,969",1,1,138,0.0,0.8705636743215032,1.0,0.0,3
5566,"Okay, in we go.",Monica,joy,positive,560,6,7,16,"00:20:30,646","00:20:32,980",1,1,138,0.0,0.8705636743215032,1.0,0.0,4
5569,"So anyway, um, his head is like flopping down Broadway, right, and I'm just thinking... how inappropriate this is.",Monica,joy,positive,561,1,1,5,"00:17:46,607","00:17:54,447",1,1,139,0.0,0.0,1.0,1.0,1
5573,Hello! Were we at the same table? It's like... cocktails in Appalachia.,Monica,anger,negative,561,5,1,5,"00:18:07,795","00:18:13,007",0,1,139,0.0,0.8705636743215032,1.0,0.0,2
5575,Close? She's got her tongue in his ear.,Monica,disgust,negative,561,7,1,5,"0:18:18,605","0:18:21,738",0,1,139,0.0,0.8705636743215032,1.0,0.0,3
5577,"Joey, this is sick, it's disgusting, it's, it'snot really true, is it?",Monica,disgust,negative,561,9,1,5,"00:18:27,689","00:18:33,903",0,1,139,0.0,0.8705636743215032,1.0,0.0,4
5579,"Oh my god, what were you thinking?",Monica,disgust,negative,561,11,1,5,"00:18:36,073","00:18:41,619",0,1,139,0.0,0.8705636743215032,1.0,0.0,5
5583,I'm outta here.,Monica,disgust,negative,561,15,1,5,"00:18:43,705","00:18:45,581",0,1,139,0.0,0.8705636743215032,1.0,0.0,6
5588,"Yep, we wanna get married!",Monica,joy,positive,562,1,5,24,"00:20:38,987","00:20:40,404",1,1,140,0.0,0.0,1.0,1.0,1
5611,Saucy!,Monica,joy,positive,564,3,4,15,"00:13:29,642","00:13:31,518",1,1,141,0.0,0.0,1.0,1.0,1
5617,All I had to do was pay $25 and wait in line for three hours.,Monica,sadness,negative,564,9,4,15,"00:13:44,406","00:13:47,200",0,0,141,0.0,0.8705636743215032,1.0,0.0,1
5637,Phoebe knows and she's just trying to freak us out! That's the only explanation for it!,Monica,anger,negative,568,10,5,14,"00:09:38,869","00:09:43,790",0,1,142,0.0,0.0,1.0,1.0,1
5643,"You wanna go right now? 'Cause I'll take you right now, buddy! You wanna go?",Monica,anger,negative,570,0,5,10,"00:13:24,386","00:13:27,514",0,1,143,0.0,0.0,1.0,1.0,1
5645,Ready?  Wrestle!,Monica,joy,positive,570,2,5,10,"00:13:32,186","00:13:35,939",1,1,143,0.0,0.8705636743215032,1.0,0.0,2
5658,"And yet, were still poking him.",Monica,disgust,negative,571,11,3,8,"00:21:15,983","00:21:18,401",0,1,144,0.0,0.0,1.0,1.0,1
5703,"Yes, but you cannot tell anyone! No one knows!",Monica,joy,positive,574,8,5,5,"00:20:27,893","00:20:30,353",1,1,145,0.0,0.0,1.0,1.0,1
5710,"Please? Please?! We just don't want to deal with telling everyone, okay? Just promise you won't tell.",Monica,fear,negative,574,15,5,5,"00:20:48,497","00:20:54,126",0,1,145,0.0,0.8705636743215032,1.0,0.0,2
5712,"I know, it's great!",Monica,joy,positive,574,17,5,5,"00:21:03,512","00:21:06,514",1,1,145,0.0,0.8705636743215032,1.0,0.0,3
5800,"Oh, stop beating yourself up!",Monica,sadness,negative,588,1,6,20,"0:13:52,290","0:13:53,970",0,0,146,0.0,0.0,1.0,1.0,1
5804,Apparently youre not very good at it!,Monica,anger,negative,588,5,6,20,"00:14:02,424","00:14:04,926",0,1,146,0.2345679012345679,0.0,0.0,1.0,1
5824,"They cant all be bad.  Find the one where you make your bedroom eyes. Ohh, there it is.",Monica,joy,positive,590,1,7,5,"00:07:58,019","00:08:04,357",1,1,147,0.0,0.0,1.0,1.0,1
5883,That kid really kicked me hard on the plane.,Monica,anger,negative,595,0,6,1,"00:13:59,171","00:14:01,089",0,1,148,0.0,0.0,1.0,1.0,1
5885,He took my snack!,Monica,anger,negative,595,2,6,1,"0:14:03,926","0:14:04,898",0,1,148,0.0,0.8705636743215032,1.0,0.0,2
5887,"Okay! Oh God, yknow what? Its really bad.",Monica,sadness,negative,595,4,6,1,"00:14:07,054","00:14:09,539",0,0,148,0.0,0.8705636743215032,1.0,0.0,1
5889,"This doesnt mean anything, does it?",Monica,fear,negative,595,6,6,1,"00:14:23,112","00:14:25,655",0,1,148,0.04691358024691357,0.0,0.8,1.0,1
5901,"Hes got something plastic lodged in his throat, weve got to go to the hospital.",Monica,fear,negative,596,11,6,5,"00:14:22,111","00:14:25,446",0,1,149,0.0,0.0,1.0,1.0,1
5912,Hey sweetie!,Monica,joy,positive,597,0,6,14,"0:12:49,824","0:12:50,706",1,1,150,0.0,0.0,1.0,1.0,1
5918,"Oh thats so sweet! Look Chandler I dont care if you cant cry, I love you.",Monica,joy,positive,597,6,6,14,"00:13:13,209","00:13:18,046",1,1,150,0.0,0.8705636743215032,1.0,0.0,2
5920,Stop it!,Monica,joy,positive,597,8,6,14,"00:13:23,010","00:13:25,929",1,1,150,0.0,0.8705636743215032,1.0,0.0,3
5931,Joey!!,Monica,anger,negative,599,2,7,9,"00:04:46,703","00:04:47,744",0,1,151,0.0,0.0,1.0,1.0,1
5933,Did you eat all the neighbor candy?!,Monica,anger,negative,599,4,7,9,"00:04:51,207","00:04:54,334",0,1,151,0.0,0.8705636743215032,1.0,0.0,2
5936,They love my candy? Oh man!!! Ive gotta go make more!!,Monica,joy,positive,599,7,7,9,"00:05:00,800","00:05:06,221",1,1,151,0.0,0.8705636743215032,1.0,0.0,3
5938,Ross! The neighbors ate all my candy!!,Monica,joy,positive,599,9,7,9,"00:05:12,312","00:05:14,479",1,1,151,0.0,0.8705636743215032,1.0,0.0,4
5953,"Oh, George, baby, drop the towel!",Monica,joy,positive,601,4,1,4,"0:19:46,894","0:19:47,161",1,1,152,0.0,0.0,1.0,1.0,1
5955,"I've gotta tell you, Bob is terrific.",Monica,joy,positive,602,0,1,5,"00:14:48,929","00:14:51,806",1,1,153,0.0,0.0,1.0,1.0,1
5957,"It is so great to meet a guy who is smart and funny, and has an emotional age beyond, like eight.",Monica,joy,positive,602,2,1,5,"00:14:56,729","00:14:59,063",1,1,153,0.0,0.8705636743215032,1.0,0.0,2
5977,Im quitting!! Woo-hoo!  Im okay!! Im all right!!,Monica,joy,positive,604,1,3,21,"00:07:07,844","00:07:16,476",1,1,154,0.0,0.0,1.0,1.0,1
6104,I cannot believe that I just spent the last two days trying to figure out the recipe and it was in my cupboard the whole time!,Monica,anger,negative,613,9,7,3,"00:19:01,014","00:19:06,811",0,1,155,0.0,0.0,1.0,1.0,1
6247,"Thank you soo, much.",Monica,joy,positive,626,3,3,6,"00:11:04,288","00:11:05,622",1,1,156,0.0,0.0,1.0,1.0,1
6295,Now there you go! I wouldnt want my best guest to strain her eyes!,Monica,joy,positive,630,0,6,18,"00:11:35,111","00:11:38,071",1,1,157,0.0,0.0,1.0,1.0,1
6297,Does that smell bother you?,Monica,disgust,negative,630,2,6,18,"00:11:41,033","00:11:43,702",0,1,157,0.0,0.8705636743215032,1.0,0.0,2
6301,Okay!,Monica,joy,positive,630,6,6,18,"0:11:53,963","0:11:54,355",1,1,157,0.0,0.8705636743215032,1.0,0.0,3
6314,Are you crazy?,Monica,anger,negative,632,3,9,1,"0:14:42,554","0:14:43,106",0,1,158,0.0,0.0,1.0,1.0,1
6315,You just had Ross’s baby!,Monica,anger,negative,632,4,9,1,"0:14:43,106","0:14:45,008",0,1,158,0.0,0.8705636743215032,1.0,0.0,2
6316,It’s-it’s so  inappropriate.,Monica,anger,negative,632,5,9,1,"0:14:46,468","0:14:48,070",0,1,158,0.0,0.8705636743215032,1.0,0.0,3
6317,"No, it’s worse than that.",Monica,disgust,negative,632,6,9,1,"0:14:48,070","0:14:49,082",0,1,158,0.0,0.8705636743215032,1.0,0.0,4
6318,It’s wrong.,Monica,disgust,negative,632,7,9,1,"0:14:49,082","0:14:50,332",0,1,158,0.0,0.8705636743215032,1.0,0.0,5
